,0
1210,"Several diseases are caused by the lack of functional proteins, including 
lysosomal storage diseases or haemophilia A and B. Patients suffering from one 
of these diseases are treated via enzyme replacement therapies to restore the 
missing protein. Although this treatment strategy prevents some disease 
symptoms, enzyme replacement therapies are very expensive and require very 
frequent infusions, which can cause infusion adverse reactions and massively 
impair the quality of life of the patients. This review proposes a technology to 
sustainably produce proteins within the patient to potentially make frequent 
protein-infusions redundant. This technology is based on blood circulating 
immune cells as producers of the needed therapeutic protein. To ensure a stable 
protein concentration over time the cells are equipped with a system, which 
induces cell proliferation when low therapeutic protein levels are detected and 
a system inhibiting cell proliferation when high therapeutic protein levels are 
detected."
1211,"Sulfate is essential for healthy foetal growth and neurodevelopment. The SLC13A1 
sulfate transporter is primarily expressed in the kidney where it mediates 
sulfate reabsorption and maintains circulating sulfate levels. To meet foetal 
demands, maternal sulfate levels increase by twofold in pregnancy via 
upregulated SLC13A1 expression. Previous studies found hyposulfataemia and 
reduced renal Slc13a1 mRNA expression in rodent models with either severe 
vitamin D deficiency or perturbed vitamin D signalling. Here we investigated a 
mouse model of moderate vitamin D deficiency. However, serum sulfate level and 
renal Slc13a1 mRNA expression was not decreased by a moderate reduction in 
circulating vitamin D level. We confirmed that the mouse Slc13a1 5'-flanking 
region was upregulated by 1,25(OH)2D3 using luciferase assays in a cultured 
renal OK cell line. These results support the presence of a functional VDRE in 
the mouse Slc13a1 but suggests that moderate vitamin D deficiency does not 
impact on sulfate homeostasis. As sulfate biology is highly conserved between 
rodents and humans, we proposed that human SLC13A1 would be under similar 
transcriptional regulation by 1,25(OH)2D3. Using an online prediction tool we 
identified a putative VDRE in the SLC13A1 5'-flanking region but unlike the 
mouse Slc13a1 sequence, the human sequence did not confer a significant response 
to 1,25(OH)2D3 in vitro. Overall, this study suggests that moderate vitamin D 
deficiency may not alter sulfate homeostasis. This needs to be confirmed in 
humans, particularly during pregnancy when vitamin D and sulfate levels need to 
be maintained at high levels for healthy maternal and child outcomes."
1212,"Myocardial infarction (MI) damages cardiomyocytes permanently and compromises 
cardiac function. Mesenchymal stem cells (MSCs) with the potential to 
differentiate into multiple lineages are considered as one of the best options 
for the treatment of MI. However, aging affects their regeneration capability. 
With age, reactive oxygen species (ROS) accumulate in cells ultimately causing 
cell death. To successfully utilize these stem cells in clinic, novel strategies 
to improve their functional capability should be explored. In this study, we 
aimed to enhance the cardiac regeneration potential of bone marrow MSCs derived 
from aging rats by treating them with antioxidants, rutin or quercetagetin in 
separate in vivo experiments. Oxidative stress was induced by treating MSCs of 
young and aging rats with different concentrations of H2O2 which resulted in an 
increase in the ROS level. MSCs were treated with rutin or quercetagetin at 
varying concentrations and exposed to H2O2. It was observed that both 
antioxidants significantly (P < 0.001) suppressed H2O2-induced intracellular ROS 
accumulation in a dose-dependent manner. An optimized concentration of 10 µM 
rutin or quercetagetin was used for the in vivo experiments. MI models were 
developed in aging rats by ligation of left anterior descending artery and 
treated MSCs were transplanted in the MI models. Echocardiography was performed 
after 2 and 4 weeks of cell transplantation to evaluate the functional status of 
the infarcted heart and histological analysis was performed after 4 weeks to 
assess cardiac regeneration. Significant improvement was observed in cardiac 
parameters including LVEF% (P < 0.001), LVFS% (P < 0.01 and P < 0.001), LVIDd 
(P < 0.01 and P < 0.001), LVIDs (P < 0.001), LVEDV (P < 0.001) and LVESV 
(P < 0.001) in the treated young as well as aging MSCs. It is concluded from 
these findings that rutin and quercetagetin treatment enhance the regeneration 
efficiency of young and aging MSCs in vivo. These antioxidants can be 
effectively utilized to improve cellular therapy for myocardial infarction by 
suppressing ROS production."
1213,"Osteoarthritis (OA) is a major health problem, characterized by progressive 
cartilage degeneration. Previous works have shown that mechanical loading can 
alleviate OA symptoms by suppressing catabolic activities. This study evaluated 
whether mechanical loading can enhance anabolic activities by facilitating the 
recruitment of stem cells for chondrogenesis. We evaluated cartilage degradation 
in a mouse model of OA through histology with H&E and safranin O staining. We 
also evaluated the migration and chondrogenic ability of stem cells using in 
vitro assays, including immunohistochemistry, immunofluorescence, and Western 
blot analysis. The result showed that the OA mice that received mechanical 
loading exhibited resilience to cartilage damage. Compared to the OA group, 
mechanical loading promoted the expression of Piezo1 and the migration of stem 
cells was promoted via the SDF-1/CXCR4 axis. Also, the chondrogenic 
differentiation was enhanced by the upregulation of SOX9, a transcription factor 
important for chondrogenesis. Collectively, the results revealed that mechanical 
loading facilitated cartilage repair by promoting the migration and chondrogenic 
differentiation of endogenous stem cells. This study provided new insights into 
the loading-driven engagement of endogenous stem cells and the enhancement of 
anabolic responses for the treatment of OA."
1214,"An RNA aptamer that induces suitable conformational changes upon binding to a 
user-defined ligand allows us to artificially construct a riboswitch, a 
ligand-dependent and cis-acting gene regulatory RNA. Although such an aptamer 
can be obtained through in vitro selection, it is still challenging to 
rationally expand the variety of orthogonal ligand/aptamer (ligand/riboswitch) 
pairs. To achieve this in a facile, selection-free way, we herein focused on a 
specific type of ligand, 6-nt nanosized DNA (nDNA) and its aptamer that was 
previously selected to construct a eukaryotic artificial riboswitch. 
Specifically, we merely mutated one or more possible Watson-Crick base pairs in 
the nDNA/aptamer (nDNA/riboswitch) interactions into another base pair or pairs. 
Using two sets that each had 16 comprehensive mutations, we obtained three 
groups of several orthogonal nDNA/riboswitch pairs. These pairs could be used to 
create complex gene circuits, including multiple simultaneous and/or multistep 
cascading regulations in synthetic biology."
1215,"Peripheral blood eosinophilia is associated with a variety of benign and 
neoplastic conditions. Rarely, marked eosinophilia can mask an underlying Acute 
Leukaemia, delaying the correct diagnosis and treatment. Here, we report a case 
of 14-year-old boy, who presented with marked eosinophilia and space occupying 
lesion in the brain. Bone marrow biopsy and biopsy of brain lesion were 
performed to assess the underlying disorder, revealing the unexpected diagnosis 
of Precursor B- Acute Lymphoblastic Leukaemia in this patient. Cytogenetic 
studies revealed a normal male karyotype. This case highlights the significance 
of considering the rare possibility of Acute Lymphoblastic Leukaemia among the 
differential diagnosis of persistent eosinophilia in order to facilitate prompt 
and appropriate treatment."
1216,"Papillary renal cell carcinoma comprises around 15% of all renal cell 
carcinomas. Patients are usually asymptomatic, and 25 percent of individuals 
have advanced locoregional disease at presentation. Papillary renal cell 
carcinoma presenting as a huge abdominal cystic mass is uncommon and is reported 
rarely in literature. We present a case of renal cell carcinoma presenting with 
abdominal pain, distention, and constipation. A retroperitoneal cystic lesion 
measuring 23.4×23.8 cm cyst was reported on ultrasonography as potential cause 
of the symptoms. We now talk about the case of a 57- year-old male who presented 
to us with abdominal pain, distension, and constipation. He also had a history 
of on and off low-grade fever for the last seven months. A computed topography 
(CT scan) of the abdomen and pelvis with intravenous and oral contrast revealed 
a large retroperitoneal cystic mass extending from the left hypochondrium to the 
left kidney and into the pelvis crossing the midline. Internal calcific foci, 
enhancing septa, irregularly thickened walls and hyperdense nodules were also 
demonstrated. A radical left nephrectomy via a midline laparotomy was performed 
electively. The cystic mass was excised and the specimen was sent for 
histopathological evaluation which revealed papillary renal cell carcinoma with 
PAX-8 and CK-7 positivity. Patient made an uneventful recovery post-operatively 
and was discharged. Cystic tumors of renal origin can rarely present as a huge 
abdominal cystic mass confusing them for masses of intestinal or hepatic origin. 
Timely diagnosis can be made with a detailed history, examination, imaging 
studies and histopathology, and instigate timely intervention."
1217,"BACKGROUND: Hairy cell leukaemia (HCL) is an uncommon neoplasm of mature 
B-lymphoid cells which is characterized by cytopenias, commonly of all three 
cell lines, with typical hairy cells on peripheral smear and/or bone marrow 
along with organomegaly. Objective was to document the outcomes of HCL patients 
treated at a tertiary care hospital in Pakistan.
METHODS: Medical records of patients from 2004 to 2020 were reviewed and data 
was collected to assess patient's demographics, symptomatology, remission rate 
and overall survival. The record flies of all patients presenting to AFBMTC with 
HCL were included in the study. The record file with insufficient data were 
excluded.
RESULTS: 26 patients with a mean age of 48.12±11.43 years were diagnosed with 
HCL and treated at AFBMTC. Out of these, 23 (88.4%) were male and 03 (11.5%) 
females. The main presenting complaints were generalized body aches (34.6%), 
fever (15.4%), incidental finding of cytopenias (11.5%) and abdominal discomfort 
(26.9%). Splenomegaly was found in 76.92% while hepatomegaly was found in 46.15% 
of patients. A total of 12 (46.15%) patients received Cladribine (either 
intravenous or subcutaneous) and splenectomy was done in 7 (26.92%) as 1st line 
treatment. Eleven patients out of 12 (83.33%) who received Cladribine and 05 
(71.42%) patients out of seven who underwent splenectomy; achieved complete 
remission (CR) after 1 st line of treatment. One patient received Cladribine as 
1st line of treatment but did not respond and CHOP regimen was given as second 
line. Out of the 26 patients, 5 patients (19.23%) relapsed at a median interval 
of 5.83±6.6 years. Two patients received Cladribine + Rituximab while 03 
patients received cladribine as their salvage therapy. Disease free survival 
(DFS) of 71.4% among the patients underwent splenectomy while 75.0% among the 
patients received Cladribine. DFS for combination therapy (included CHOP and 
CVP) was 66.7% while OS was calculated among patients who received cladribine, 
splenectomy and combination chemotherapy as 100%, 85.7%, 66.7% respectively.
CONCLUSIONS: Cladribine has a significant efficacy and encouraging acute and 
long-term benefits when administered to patients with HCL. A single course of 
cladribine was able to induce CR in a vast majority of patients. At a median 
follow up of 4.6 years the OS was 100% with cladribine and 85% with splenectomy. 
Those who relapsed were successfully retreated with cladribine + Rituximab."
1218,"Cervical cancer which is caused by persistent infection with oncogenic human 
papillomavirus (HPV), is the third most common cancer. HPV infection causes the 
progression of the normal cervix to cervical intraepithelial neoplasia (CIN) 
because it often occurs at the function conversion of the cervical squamous 
epithelium and columnar epithelium zone, further to invasive carcinoma. The 
difference in the ALDH1 expression was very significant. With the progression of 
cervical cancer, reports explained obviously increased nuclear and cytoplasm 
ALDH1 staining in comparisons of cervical carcinomas and normal cervix (P < 
0.0001), cervical carcinomas compared with CIN (P = 0.0002). Therefore, ALDH1 as 
a stem marker, not only resists cervical cancer but also resists in normal 
cervix and CIN tissues. Developing an experimental method to discover cervical 
cancer earlier is feasible. Furthermore, the ALDH1 was expressed in human 
cervical cancer cell lines (Hela, SiHa, CaSki, HT-3, and C33A) together with 
western blot and immunocytochemical analysis. ALDH1 plays a significant role in 
nuclear and cytoplasm staining by immunochemistry in single or clustered HT-3 
and C33A cells. However, western blot and immunochemical analysis did not detect 
ALDH1 in HeLa or CaSki, SiHa cells. We also discovered that there were no 
remarkable differences in age, tumor size, clinical TNM staging, multiple pelvic 
lymph node metastasis, or histological staging (p > 0.05) between the 
ALDH1-positive groups in 100 cervical cancer tissues. But after the control 
variable age, different ALDH rating survival function contrasted, it can be 
concluded that the higher ALDH1 scores with the survival of patients with the 
worse condition."
1219,"Extra-nodal localisations of mantle cell lymphomas are most frequently found in 
the gastrointestinal tract. It is therefore important for an endoscopist to be 
familiar with the endoscopic image of a mantle cell lymphoma. In this case 
series of three patients with colonic involvement of mantle cell lymphoma, we 
discuss the endoscopic diagnosis."
1220,"The platelet integrin αIIbβ3 undergoes long range conformational transitions 
associated with its functional conversion from inactive (low affinity) to active 
(high affinity) states during hemostasis. Although new conformations 
intermediate between the well-characterized bent and extended states have been 
identified, their molecular dynamic properties and functions in the assembly of 
adhesions remain largely unexplored. In this study, we evaluated the properties 
of intermediate conformations of integrin αIIbβ3 and characterized their effects 
on the assembly of adhesions by combining all-atom simulations, principal 
component analysis, and mesoscale modeling. Our results show that in the low 
affinity, bent conformation, the integrin ectodomain tends to pivot around the 
legs; in intermediate conformations the upper headpiece becomes partially 
extended, away from the lower legs. In the fully open, active state, αIIbβ3 is 
flexible and the motions between upper headpiece and lower legs are accompanied 
by fluctuations of the transmembrane helices. At the mesoscale, bent integrins 
form only unstable adhesions, but intermediate or open conformations stabilize 
the adhesions. These studies reveal a mechanism by which small variations in 
ligand binding affinity and enhancement of the ligand-bound lifetime in the 
presence of actin retrograde flow stabilize αIIbβ3 integrin adhesions."
1221,"N6-methyladenosine (m6A) RNA modification, methylation at the N6 position of 
adenosine, plays critical roles in tumorigenesis. m6A readers recognize m6A 
modifications and thus act as key executors for the biological consequences of 
RNA methylation. However, knowledge about the regulatory mechanism(s) of m6A 
readers is extremely limited. In this study, RN7SK was identified as a small 
nuclear RNA that interacts with m6A readers. m6A readers recognized and 
facilitated secondary structure formation of m6A-modified RN7SK, which in turn 
prevented m6A reader mRNA degradation from exonucleases. Thus, a positive 
feedback circuit between RN7SK and m6A readers is established in tumor cells. 
From findings on the interaction with RN7SK, new m6A readers, such as EWS RNA 
binding protein 1 (EWSR1) and KH RNA binding domain containing, signal 
transduction associated 1 (KHDRBS1), were identified and shown to boost 
Wnt/βcatenin signaling and tumorigenesis by suppressing translation of Cullin1 
(CUL1). Moreover, several Food and Drug Administration-approved small molecules 
were demonstrated to reduce RN7SK expression and inhibit tumorigenesis. 
Together, these findings reveal a common regulatory mechanism of m6A readers and 
indicate that targeting RN7SK has strong potential for tumor treatment."
1222,"Mesenchymal stem cells (MSCs) are ubiquitous multipotent cells that exhibit 
significant therapeutic potentials in a variety of disorders. Nevertheless, 
their clinical efficacy is limited owing to poor survival, low rate of 
engraftment, and impaired potency upon transplantation. Spheroidal 
three-dimensional (3D) culture of MSCs (MSC3D) has been proved to better 
preserve their in vivo functional properties. However, the molecular mechanisms 
underlying the improvement in MSC function by spheroid formation are not clearly 
understood. NLRP3 inflammasomes, a key component of the innate immune system, 
have recently been shown to play a role in cell fate decision of MSCs. The 
present study examined the role of NLRP3 inflammasomes in the survival and 
potency of MSC spheroids. We found that MSC3D led to decreased activation of 
NLRP3 inflammasomes through alleviation of ER stress in an autophagy-dependent 
manner. Importantly, downregulation of NLRP3 inflammasomes signaling critically 
contributes to the enhanced survival rate in MSC3D through modulation of 
pyroptosis and apoptosis. The critical role of NLRP3 inflammasomes suppression 
in the enhanced therapeutic efficacy of MSC spheroids was further confirmed in 
an in vivo mouse model of DSS-induced colitis. These findings suggest that 3D 
culture confers survival and functional advantages to MSCs by suppressing NLRP3 
inflammasomes activation."
1223,"Mutualistic exchange of metabolites can play an important role in microbial 
communities. Under natural environmental conditions, such exchange may be 
compromised by the dispersal of metabolites and by the presence of 
non-cooperating microorganisms. Spatial proximity between members during sessile 
growth on solid surfaces has been shown to promote stabilization of 
cross-feeding communities against these challenges. Nonetheless, many natural 
cross-feeding communities are not sessile but rather pelagic and exist in 
turbulent aquatic environments, where partner proximity is often achieved via 
direct cell-cell adhesion, and cooperation occurs between physically associated 
cells. Partner association in aquatic environments could be further enhanced by 
motility of individual planktonic microorganisms. In this work, we establish a 
model bipartite cross-feeding community between bacteria and yeast auxotrophs to 
investigate the impact of direct adhesion between prokaryotic and eukaryotic 
partners and of bacterial motility in a stirred mutualistic co-culture. We 
demonstrate that adhesion can provide fitness benefit to the bacterial partner, 
likely by enabling local metabolite exchange within co-aggregates, and that it 
counteracts invasion of the community by a non-cooperating cheater strain. In a 
turbulent environment and at low cell densities, fitness of the bacterial 
partner and its competitiveness against a non-cooperating strain are further 
increased by motility that likely facilitates partner encounters and adhesion. 
These results suggest that, despite their potential fitness costs, direct 
adhesion between partners and its enhancement by motility may play key roles as 
stabilization factors for metabolic communities in turbulent aquatic 
environments."
1224,"Primary lymphomatoid granulomatosis of the CNS (CNS-LG) is a rare lymphoid 
neoplasia associated Epstein-Barr Virus (EBV) and often accompanied by 
immunodeficiencies. No treatment standards have been defined yet. However, due 
to often devastating neurologic sequelae and based on similarities to diffuse 
large B-cell lymphoma, curative treatment requires intensive therapy protocols 
resembling protocols applied in CNS lymphoma. Here, the clinical courses and 
treatments of four primary CNS-LG patients in analogy to aggressive 
CNS-lymphomas including methotrexate, thiotepa, cytarabine, carmustine, and 
rituximab are presented. This is the first report on high-dose chemotherapy with 
CNS-directed drugs and autologous blood stem cell transplantation in 
primary CNS-LG."
1225,"MDM4 is an important p53-negative regulator, consequently, it is involved in 
cell proliferation, DNA repair, and apoptosis regulation. MDM4 overexpression 
and amplification are described to lead to cancer formation, metastasis, and 
poor disease prognosis. Several MDM4 SNPs are in non-coding regions, and some 
affect the MDM4 regulation by disrupting the micro RNA binding site in 3'UTR 
(untranslated region). Here, we gathered several association studies with 
different MDM4 SNPs and populations to understand the relationship between its 
SNPs and solid tumor risk. Many studies failed to replicate their results 
regarding different populations, cancer types, and risk genotypes, leading to 
conflicting conclusions. We suggested that distinct haplotype patterns in 
different populations might affect the association between MDM4 SNPs and cancer 
risk. Thus, we propose to investigate some linkage SNPs in specific haplotypes 
to provide informative MDM4 markers for association studies with cancer."
1226,"BACKGROUND: Chemotherapy nonspecifically targets both tumor and healthy 
proliferating cells. Methionine deprivation using L-methioninase along with 
chemotherapy appears promising towards cancer management. The present study is 
an attempt to use a new combination of L-methioninase with Tamoxifen (TAM) to 
treat breast cancer in mice.
METHODS AND RESULTS: L-Methioninase from Methylobacterium sp. was partially 
purified (SPMet's) by cold acetone precipitation and lyophilized. Its 
cytotoxicity effect, alone and in combination with Tamoxifen, was evaluated in 
vitro (MCF-7) cells and in vivo (athymic nude mice) conditions. SPMet's was 
found to inhibit the growth of MCF-7 cells with an IC50 value of 47.05 µg/ml, 
while the combination of SPMet's and TAM had an IC50 of 6.4 µg/ml. Athymic nude 
mice were grouped into: Group-I - Tumor control; Group-II - TAM; Group-III - 
SPMet's; Group-IV - SPMet's + TAM. Tumor growth inhibition (TGI) was maximum in 
Group-IV with 84.65% followed by Group-II with 65.12%. Hematological and 
Biochemical parameters in Group-II, III, and IV were restored to normal levels. 
Tumor histopathology showed increased apoptosis and necrosis in Group-IV. 
Caspases 3 & 8 gene upregulation was significantly higher in Group-IV than other 
treated groups, indicating higher efficacy of the combination approach.
CONCLUSION: This is the first study report about a combination of SPMet's and 
TAM on in vivo breast cancer model, with significantly higher anticancer 
activity and without noticeable side effects. The findings of this study have 
several important implications for future clinical studies."
1227,"DNA methylation and long noncoding RNAs (lncRNAs) exhibit an indispensable role 
in follicular development. However, the specific mechanisms regarding lncRNAs 
mediated by DNA methylation in follicular development remain unclearly. In this 
study, we found that inhibiting the expression of DNMT1 promoted granulosa cells 
(GCs) apoptosis to inhibit follicular development. A novel follicular 
development-associated lncRNA named inhibitory factor of follicular development 
(IFFD) was mediated by DNMT1 and showed to arrest follicular development by 
inhibiting GCs proliferation and estrogen (E2) secretion but promoting GCs 
apoptosis. Mechanistically, the deactivated Cas9-TET1 demonstrated that the 
hypomethylation in -1261/-1254 region of IFFD promoted the transcription of IFFD 
by recruiting SP1. IFFD induced the expression of GLI family zinc finger 1 
through competitive binding miR-370, thereby up-regulating the expression of 
CASP3 to promote GCs apoptosis, as well as downregulating the expressions of 
PCNA and CYP19A1 to inhibit GCs proliferation and E2 secretion. Collectively, 
DNMT1-mediated IFFD might be a novel target for the regulation of follicular 
development."
1228,"Overexpression of the Aux/IAA protein TaIAA15-1A from wheat improves drought 
tolerance by regulating the ABA signalling pathway in transgenic Brachypodium. 
Drought is a major abiotic stress that causes severe crop yield loss. Aux/IAA 
genes have been shown to be involved in drought stress responses. However, to 
the best of our knowledge, there has been little research on the molecular 
mechanism of the wheat Aux/IAA gene in the context of drought tolerance. In this 
study, we found that expression of the wheat Aux/IAA gene TaIAA15-1A was 
upregulated by PEG6000, NaCl, SA, JA, IAA and ABA. Transgenic plants 
overexpressing TaIAA15-1A showed higher drought tolerance than wild-type (WT) 
plants. The physiological analyses showed that the transgenic lines exhibited a 
higher survival rate, shoot length, and relative water content than the WT 
plants. The activities of superoxide dismutase (SOD), catalase (CAT) and 
peroxidase (POD) were enhanced in transgenic lines, causing a reduction in the 
hydrogen peroxide (H2O2) and superoxide anion radical (O2-) contents. 
Transcriptome analysis showed that TaIAA15-1A overexpression alters the 
expression of these genes involved in the auxin signalling pathway, ABA 
signalling pathway, phenolamides and antioxidant pathways. The results of 
exogenous ABA treatment suggested that TaIAA15-1A overexpression increased 
sensitivity to ABA at the germination and postgermination stages compared to WT 
plants. These results indicate that TaIAA15-1A plays a positive role in plant 
drought tolerance by regulating ABA-related genes and improving antioxidative 
stress ability and has potential application in genetically modified crops."
1229,"Applying Systems Thinking to Regenerative Medicine—A Workshop was organized by 
the National Academies of Sciences, Engineering, and Medicine’s Forum on 
Regenerative Medicine. The meeting brought together leaders from government, 
academia, industry, professional associations, foundations, patient communities, 
and other stakeholder groups to address the potential for cross-disciplinary 
systems thinking to advance regenerative medicine. Discussions during the 
meeting covered the role of data science in regenerative medicine and the 
importance of data science training and data literacy for the current and future 
regenerative medicine workforce."
1230,"Short-chain fatty acids (SCFAs) are major metabolic products of indigestible 
polysaccharides in the gut and mediate the function of immune cells to 
facilitate homeostasis. The immunomodulatory effect of SCFAs has been 
attributed, at least in part, to the epigenetic modulation of immune cells 
through the inhibition the nucleus-resident enzyme histone deacetylase (HDAC). 
Among the downstream effects, SCFAs enhance regulatory T cells (Treg) over 
inflammatory T helper (Th) cells, including Th17 cells, which can be pathogenic. 
Here, we characterize the potential of two common SCFAs-butyrate and 
pentanoate-in modulating differentiation of T cells in vitro. We show that 
butyrate but not pentanoate exerts a concentration-dependent effect on Treg and 
Th17 differentiation. Increasing the concentration of butyrate suppresses the 
Th17-associated RORγtt and IL-17 and increases the expression of Treg-associated 
FoxP3. To effectively deliver butyrate, encapsulation of butyrate in a liposomal 
carrier, termed BLIPs, reduced cytotoxicity while maintaining the 
immunomodulatory effect on T cells. Consistent with these results, butyrate and 
BLIPs inhibit HDAC and promote a unique chromatin landscape in T cells under 
conditions that otherwise promote conversion into a pro-inflammatory phenotype. 
Motif enrichment analysis revealed that butyrate and BLIP-mediated suppression 
of Th17-associated chromatin accessibility corresponded with a marked decrease 
in bZIP family transcription factor binding sites. These results support the 
utility and further evaluation of BLIPs as an immunomodulatory agent for 
autoimmune disorders that are characterized by chronic inflammation and 
pathogenic inflammatory T cells."
1231,"RESEARCH QUESTION: Is there an association between post-occlusive reactive 
hyperaemia (PORH) and ovarian stimulation in women with normoandrogenaemic 
polycystic ovary syndrome (PCOS)?
DESIGN: Women eligible for IVF at an academic fertility centre were invited to 
join this prospective study. Microvascular endothelial function was measured as 
PORH by laser Doppler flowmetry (LDF) before and after ovarian stimulation. 
Metabolic characteristics, hormone profiles and biochemical markers were 
analysed.
RESULTS: Thirty-four normoandrogenaemic women with PCOS and 36 
normoandrogenaemic women without PCOS were included. The PCOS group displayed 
higher C-reactive protein levels and insulin resistance (P = 0.048 and 
P = 0.025, respectively). No significant difference was found in 
microcirculatory function between the groups at baseline. After ovarian 
stimulation, PORH was enhanced in the control group (slope 7.1 ± 3.3 versus 9.7 
± 4.5; P = 0.007; peak flow 30.7 ± 16.3 versus 43.5 ± 17.3, P = 0.008; however, 
the PCOS group experienced a blunting response to supraphysiological hormone 
status (slope 8.2 ± 5.1 versus 7.2 ± 4.3, P = 0.212; peak flow, 38.8 ± 19.4 
versus 37.0 ± 21.8, P = 0.895).
CONCLUSIONS: Impaired microcirculatory function could be found using a 
non-invasive LDF technique in normoandrogenaemic women with PCOS undergoing IVF, 
indicating early changes in vascular endothelial dysfunction. Future 
observational studies should clarify whether PORH measurement might help predict 
IVF prognosis or obstetric complications."
1232,"Polycythemia vera (PV) is a Philadelphia-negative myeloproliferative neoplasm 
characterized by excessive myeloid cells production, mostly secondary to 
mutations in the Janus kinase 2 (JAK2) gene. PV natural history might be 
burdened by thrombotic events (TEs) and evolution into post-PV myelofibrosis 
(PPV-MF) or blast phase (BP). To date, no treatment strategies have been shown 
to have disease modifying effects, so therapy is directed at preventing TEs. All 
patients require phlebotomies (PHLs) to keep hematocrit below 45% and once-daily 
low dose aspirin (if not contraindicated). Apart from patients at ""high risk"" 
because of age over 60 years or a thrombosis history, cytoreductive therapies 
(CT) should be given to patients with relevant signs of myeloproliferation or 
intolerance to PHLs. Approved choices both for first and second line CT are 
hydroxyurea (HU) and pegylated forms of interferon (peg-IFN), the latter 
probably being better for young patients, and subjects without critical and 
recent vascular events or massive splenomegaly. The JAK1/2 inhibitor ruxolitinib 
is the treatment of choice in case of resistance/intolerance to HU, with proved 
efficacy in terms of thrombotic prevention. Data are too preliminary to consider 
CT for ""low risk"" PV cases, but ropeg-IFN is being studied in this setting with 
a short follow-up. A careful monitoring for signs of evolution into PPV-MF is 
fundamental for optimizing patient management."
1233,"BACKGROUND: Successful anastomotic healing is critical to preventing 
complications after intestinal surgery. We aimed to compare the early healing of 
end-to-end small bowel anastomosis by self-forming magnets with surgical 
stapling in a porcine model.
METHOD: Six Yorkshire pigs underwent 2 simultaneous small bowel anastomoses 
using a circular stapler and self-forming magnet technique. The primary outcome 
was healing quality, measured by 4 histologic features: inflammatory cell 
infiltration, collagen formation, grade of inflammation, and bacterial 
infiltration at the anastomosis. The samples were evaluated at days 1, 3, and 7. 
Gross evaluation of anastomotic integrity was a secondary outcome.
RESULTS: The self-forming magnet group displayed significant differences at each 
time point. On day 1, the stapled group displayed dense inflammatory cell 
infiltration and extensively ulcerated intestinal layers with significant edema. 
The self-forming magnet group showed less inflammatory infiltrate, and all 
intestinal layers remained compressed in direct apposition. By day 3, the 
self-forming magnet group already exhibited neovascularization with scant 
bacterial colonies. By contrast, stapled anastomoses had large areas of 
inflammation separating collagen fibers with prevalent bacterial infiltrations. 
On day 7, self-forming magnet anastomoses were characterized by robust 
neovascularization, maturing granulation tissue, and mucosal re-epithelization 
without significant inflammation. Meanwhile, stapled samples had persisting 
dense inflammation, tissue cavities with hemorrhage, and immature fibrous 
tissue. Grossly, the self-forming magnet created a patent lumen without defect, 
whereas stapled anastomoses demonstrated focal areas of serosal separation.
CONCLUSION: Bowel anastomosis by self-forming magnets is associated with 
superior early histologic healing metrics, including early seal generation 
through mechanical compression, decreased inflammation, early 
neovascularization, lower bacterial infiltration, and faster re-epithelization."
1234,"Natural killer (NK) cell therapies show potential for tumor treatment but were 
immunologically resisted by the overexpressed immunosuppressing 
tumor-cell-surface glycans. To reverse this glycan-mediated immunosuppression, 
the surface NK-inhibitory glycan expressions need to be downregulated and 
NK-activating glycan levels should be elevated synchronously with optimal 
efficiency. Here, we design a core-shell membrane-fusogenic liposome (MFL) to 
simultaneously achieve the physical modification of NK-activating glycans and 
biological inhibition of immunosuppressing glycans on the tumor cell surface via 
a membrane-fusion manner. Loaded into a 
tumor-microenvironment-triggered-degradable thermosensitive hydrogel, MFLs could 
be conveniently injected and controllably released into local tumor. Through 
fusion with tumor cell membrane, the released MFLs could simultaneously deliver 
sialyltransferase-inhibitor-loaded core into cytoplasm, and anchor 
NK-activating-glycan-modified shell onto tumor surface. This 
spatially-differential distribution of core and shell in one cell ensures the 
effective inhibition of intracellular sialyltransferase to downregulate 
immunosuppressing sialic acid, and direct presentation of NK-activating Lewis X 
trisaccharide (LeX) on tumor surface simultaneously. Consequentially, the sialic 
acid-caused immunosuppression of tumor surface was reprogrammed to be 
LeX-induced NK activation, resulting in sensitive susceptibility to 
NK-cell-mediated recognition and lysis for improved tumor elimination. This MFL 
provides a novel platform for multiplex cell engineering and personalized 
regulation of intercellular interactions for enhanced cancer immunotherapy. This 
article is protected by copyright. All rights reserved."
