,0
10,"INTRODUCTION: Lipid metabolism and endoplasmic reticulum (ER) stress play an 
important role in the progression and metastasis of hepatocellular carcinoma 
(HCC). We aimed to establish lipid droplet (LD)-associated and ER stress-related 
gene risk signature as prognostic indicators.
MATERIALS AND METHODS: Literature searches for LD-associated proteins was 
screened and validated in The Cancer Genome Atlas (TCGA) and International 
Cancer Genome Collaboratory (ICGC) databases. A total of 371 samples were 
enrolled from the TCGA RNA-seq dataset (training cohort) and 240 samples from 
IGGC RNA-seq dataset (validation cohort). A 10-gene risk signature was 
established by the last absolute shrinkage and selection operator (LASSO) 
regression analysis. The prognostic value of the risk signature was evaluated by 
Cox regression, Kaplan-Meier and ROC Curve analyses. Biological features 
associated with LD and ER stress-related factors were explored by functional 
analysis and in vitro experiment.
RESULTS: Based on the medical literatures, 124 lipid droplet-associated proteins 
were retrieved, and three genes failed to establish a valid prognostic model. ER 
stress was considered as an important component by functional analysis. A 
10-gene risk signature compared the clinicopathology characteristics, 
immunosuppressive events and a nomogram in HCC patients.
CONCLUSION: LD-associated and ER stress-related gene risk signatures highlighted 
poor prognosis for clinicopathological features, positively correlate with 
macrophages and T cell immunoglobulin and mucin-3 (TIM-3) expression in the 
tumor microenvironment, and might act as independent prognostic factors."
11,"BACKGROUND: The biosynthesis of silver nanoparticles (AgNPs) is an area of 
interest for researchers due to its eco-friendly approach. The use of biological 
approaches provides a clean and promising alternative process for the synthesis 
of AgNPs. We used for the first time the supernatant of Leclercia adecarboxylata 
THHM under optimal conditions to produce AgNPs with an acceptable antimicrobial 
activity against important clinical pathogens.
RESULTS: In this study, soil bacteria from different locations were isolated and 
screened for their potential to form AgNPs. The selected isolate, which was 
found to have the ability to biosynthesize AgNPs, was identified by molecular 
methods as Leclercia adecarboxylata THHM and its 16S rRNA gene was deposited in 
GenBank under the accession number OK605882. Different conditions were screened 
for the maximum production of AgNPs by the selected bacteria. Five independent 
variables were investigated through optimizations using one variable at a time 
(OVAT) and the Plackett-Burman experimental design (PBD). The overall optimal 
parameters for enhancing the biosynthesis of AgNPs using the supernatant of 
Leclercia adecarboxylata THHM as a novel organism were at an incubation time of 
72.0 h, a concentration of 1.5 mM silver nitrate, a temperature of 40.0 °C, a pH 
of 7.0, and a supernatant concentration of 30% (v/v) under illumination 
conditions. The biosynthesized AgNPs have been characterized by UV-visible 
spectroscopy (UV-Vis), transmission electron microscopy (TEM), and Fourier 
transform infrared spectroscopy (FTIR). The biosynthesized AgNPs showed an 
absorption peak at 423 nm, spherical shape, and an average particle size of 
17.43 nm. FTIR shows the bands at 3321.50, 2160.15, and 1636.33 cm-1 
corresponding to the binding vibrations of amine, alkyne nitrile, and primary 
amine bands, respectively. The biosynthesized AgNPs showed antimicrobial 
activity against a variety of microbial pathogens of medical importance. Using 
resazurin-based microtiter dilution, the minimum inhibitory concentration (MIC) 
values for AgNPs were 500 µg/mL for all microbial pathogens except for 
Klebsiella pneumoniae ATCC13883, which has a higher MIC value of 1000 µg/mL.
CONCLUSIONS: The obtained data revealed the successful green production of AgNPs 
using the supernatant of Leclercia adecarboxylata THHM that can be effectively 
used as an antimicrobial agent against most human pathogenic microbes."
12,"BACKGROUND: Prenatal alcohol exposure (PAE) affects embryonic development, 
causing a variable fetal alcohol spectrum disorder (FASD) phenotype with 
neuronal disorders and birth defects. We hypothesize that early alcohol-induced 
epigenetic changes disrupt the accurate developmental programming of embryo and 
consequently cause the complex phenotype of developmental disorders. To explore 
the etiology of FASD, we collected unique biological samples of 80 severely 
alcohol-exposed and 100 control newborns at birth.
METHODS: We performed genome-wide DNA methylation (DNAm) and gene expression 
analyses of placentas by using microarrays (EPIC, Illumina) and mRNA sequencing, 
respectively. To test the manifestation of observed PAE-associated DNAm changes 
in embryonic tissues as well as potential biomarkers for PAE, we examined if the 
changes can be detected also in white blood cells or buccal epithelial cells of 
the same newborns by EpiTYPER. To explore the early effects of alcohol on 
extraembryonic placental tissue, we selected 27 newborns whose mothers had 
consumed alcohol up to gestational week 7 at maximum to the separate analyses. 
Furthermore, to explore the effects of early alcohol exposure on embryonic 
cells, human embryonic stem cells (hESCs) as well as hESCs during 
differentiation into endodermal, mesodermal, and ectodermal cells were exposed 
to alcohol in vitro.
RESULTS: DPPA4, FOXP2, and TACR3 with significantly decreased DNAm were 
discovered-particularly the regulatory region of DPPA4 in the early 
alcohol-exposed placentas. When hESCs were exposed to alcohol in vitro, 
significantly altered regulation of DPPA2, a closely linked heterodimer of 
DPPA4, was observed. While the regulatory region of DPPA4 was unmethylated in 
both control and alcohol-exposed hESCs, alcohol-induced decreased DNAm similar 
to placenta was seen in in vitro differentiated mesodermal and ectodermal cells. 
Furthermore, common genes with alcohol-associated DNAm changes in placenta and 
hESCs were linked exclusively to the neurodevelopmental pathways in the 
enrichment analysis, which emphasizes the value of placental tissue when 
analyzing the effects of prenatal environment on human development.
CONCLUSIONS: Our study shows the effects of early alcohol exposure on human 
embryonic and extraembryonic cells, introduces candidate genes for 
alcohol-induced developmental disorders, and reveals potential biomarkers for 
prenatal alcohol exposure."
13,"BACKGROUND: Randall's plaques (RP) are identified as anchored sites for kidney 
calcium oxalate stones, but the mechanism remains unclear. Given the importance 
of osteogenic-like cells in RP formation and OCT4 in reprogramming 
differentiated cells to osteoblasts, the current study explored the potential 
role of OCT4 in RP formation.
METHODS: OCT4 and biomineralization were evaluated in RP, and immunofluorescence 
co-staining was performed to identify these cells with alteration of OCT4 and 
osteogenic markers. Based on the analysis of tissue, we further investigated the 
mechanism of OCT4 in regulating osteogenic-like differentiation of primary human 
renal interstitial fibroblasts (hRIFs) in vitro and vivo.
RESULTS: We identified the upregulated OCT4 in RP, with a positive correlation 
to osteogenic markers. Interestingly, fibroblast marker Vimentin was partially 
co-localized with upregulated OCT4 and osteogenic markers in RP. Further 
investigations revealed that OCT4 significantly enhanced the osteogenic-like 
phenotype of hRIFs in vitro and in vivo. Mechanically, OCT4 directly bound to 
BMP2 promoter and facilitated its CpG island demethylation to transcriptionally 
promote BMP2 expression. Furthermore, combination of RIP and RNA profiling 
uncovered that lncRNA OLMALINC physically interacted with OCT4 to promote its 
stabilization via disrupting the ubiquitination. Additionally, OLMALINC was 
upregulated in fibroblasts in RP visualized by FISH, and a positive correlation 
was revealed between OLMALINC and OCT4 in RP.
CONCLUSIONS: The upregulation of OCT4 in hRIFs was a pathological feature of RP 
formation, and OLMALINC/OCT4/BMP2 axis facilitated hRIFs to acquire 
osteogenic-like phenotype under osteogenic conditions, through which the pathway 
might participate in RP formation. Our findings opened up a new avenue to better 
understand RP formation in which osteogenic-like process was partially triggered 
by lncRNAs and pluripotency maintenance related genes."
14,"BACKGROUND: Helicobacter pylori (H. pylori) infection is associated with 
remodeling of gut microbiota. Many studies have found H. pylori infection and 
eradication therapy can alter the gut microbiota. However, few studies explored 
the impact of eradication therapy containing minocycline and metronidazole on 
gut microbiota.
AIM: The objective of the present study was to explore the changes of gut 
microbiota after H. pylori infection. Besides, learn more about the dynamic 
changes of gut microbiota during different stages of eradication treatment 
containing minocycline, metronidazole, bismuth agents and proton pump 
inhibitors.
METHODS: Sixty stool samples from the patients with H. pylori infection before 
eradication, 14 and 42 days after eradication, and ten stool samples from 
non-infected individuals were collected. Subsequently, we performed 16S rRNA 
gene amplicon sequencing to analyze these samples, and the results were 
evaluated by using alpha diversity, beta diversity and microbial composition 
analyses. Phylogenetic Investigation of Communities by Reconstruction of 
Unobserved States was also used to predict the metabolic pathways according to 
the Kyoto Encyclopedia of Genes and Genomes database.
RESULTS: The alpha and beta diversity of the microbiota changed significantly in 
H. pylori infected individuals, but returned to baseline 42 days after 
eradication therapy. At the genus level, the abundances of Bacteroidetes, 
[Ruminococcus]_gnavus_group, Ruminococcaceae_Incertae_Sedis, Tuzzrealla, 
Butyricicoccus were significantly lower in the H. pylori infected group. 
Bacterial abundance was also dynamically changing during eradication treatment. 
In addition, PICRUST analysis found the levels of uronic acid metabolism, 
uncharacterized transport system, and biosynthesis of unsaturated fatty acids 
were higher in H. pylori infected individuals than in the non-infected group.
CONCLUSIONS: Intestinal microbiota diversity, composition, functional 
predictions altered significantly after H. pylori infection, and gradually 
returned to healthy control levels after the application of eradication therapy 
containing minocycline and metronidazole in one month and a half."
15,"BACKGROUND: Publicly available RNA-seq datasets are often underused although 
being helpful to improve functional annotation of eukaryotic genomes. This is 
especially true for filamentous fungi genomes which structure differs from most 
well annotated yeast genomes. Podospora anserina is a filamentous fungal model, 
which genome has been sequenced and annotated in 2008. Still, the current 
annotation lacks information about cis-regulatory elements, including promoters, 
transcription starting sites and terminators, which are instrumental to 
integrate epigenomic features into global gene regulation strategies.
RESULTS: Here we took advantage of 37 RNA-seq experiments that were obtained in 
contrasted developmental and physiological conditions, to complete the 
functional annotation of P. anserina genome. Out of the 10,800 previously 
annotated genes, 5'UTR and 3'UTR were defined for 7554, among which, 3328 showed 
differential transcriptional signal starts and/or transcriptional end sites. In 
addition, alternative splicing events were detected for 2350 genes, mostly due 
alternative 3'splice sites and 1732 novel transcriptionally active regions 
(nTARs) in unannotated regions were identified.
CONCLUSIONS: Our study provides a comprehensive genome-wide functional 
annotation of P. anserina genome, including chromatin features, cis-acting 
elements such as UTRs, alternative splicing events and transcription of 
non-coding regions. These new findings will likely improve our understanding of 
gene regulation strategies in compact genomes, such as those of filamentous 
fungi. Characterization of alternative transcripts and nTARs paves the way to 
the discovery of putative new genes, alternative peptides or regulatory 
non-coding RNAs."
16,"BACKGROUND: Möbius (Moebius) and Poland's syndromes are two rare congenital 
syndromes characterized by non-progressive bilateral (and often asymmetric) 
dysfunction of the 6th and 7th cranial nerves and hypoplasia of the pectoral 
muscles associated with chest wall and upper limb anomalies respectively. 
Manifest simultaneously as Poland-Möbius (Poland-Moebius) syndrome, debate 
continues as to whether this is a distinct nosological entity or represents 
phenotypic variation as part of a spectrum of disorders of rhomboencephalic 
development. Etiological hypotheses implicate both genetic and environmental 
factors. The PLXND1 gene codes for a protein expressed in the fetal central 
nervous system and vascular endothelium and is thus involved in embryonic 
neurogenesis and vasculogenesis. It is located at chromosome region 3q21-q22, a 
locus of interest for Möbius syndrome.
CASE PRESENTATION: We present the first report of a patient with Poland-Möbius 
syndrome and a mutation in the PLXND1 gene. A child with Poland-Möbius syndrome 
and a maternally inherited missense variant 
(NM_015103.2:ex14:c.2890G > Ap.V964M) in the PLXND1 gene is described. In order 
to contextualize these findings, the literature was examined to identify other 
confirmed cases of Poland-Möbius syndrome for which genetic data were available. 
Fourteen additional cases of Poland-Möbius syndrome with genetic studies are 
described in the literature. None implicated the PLXND1 gene which has 
previously been implicated in isolated Möbius syndrome.
CONCLUSIONS: This report provides further evidence in support of a role for 
PLXND1 mutations in Möbius syndrome and reasserts the nosological link between 
Möbius and Poland's syndromes.
LEVEL OF EVIDENCE: Level V, Descriptive Study."
17,"BACKGROUND: Bacterial genotyping is a crucial process in outbreak investigation 
and epidemiological studies. Several typing methods such as pulsed-field gel 
electrophoresis, multilocus sequence typing (MLST) and whole genome sequencing 
are currently used in routine clinical practice. However, these methods are 
costly, time-consuming and have high computational demands. An alternative to 
these methods is mini-MLST, a quick, cost-effective and robust method based on 
high-resolution melting analysis. Nevertheless, no standardized approach to 
identify markers suitable for mini-MLST exists. Here, we present a pipeline for 
variable fragment detection in unmapped reads based on a modified hybrid 
assembly approach using data from one sequencing platform.
RESULTS: In routine assembly against the reference sequence, high variable reads 
are not aligned and remain unmapped. If de novo assembly of them is performed, 
variable genomic regions can be located in created scaffolds. Based on the 
variability rates calculation, it is possible to find a highly variable region 
with the same discriminatory power as seven housekeeping gene fragments used in 
MLST. In the work presented here, we show the capability of identifying one 
variable fragment in de novo assembled scaffolds of 21 Escherichia coli genomes 
and three variable regions in scaffolds of 31 Klebsiella pneumoniae genomes. For 
each identified fragment, the melting temperatures are calculated based on the 
nearest neighbor method to verify the mini-MLST's discriminatory power.
CONCLUSIONS: A pipeline for a modified hybrid assembly approach consisting of 
reference-based mapping and de novo assembly of unmapped reads is presented. 
This approach can be employed for the identification of highly variable genomic 
fragments in unmapped reads. The identified variable regions can then be used in 
efficient laboratory methods for bacterial typing such as mini-MLST with high 
discriminatory power, fully replacing expensive methods such as MLST. The 
results can and will be delivered in a shorter time, which allows immediate and 
fast infection monitoring in clinical practice."
18,"BACKGROUND: Uterine corpus endometrial carcinoma (UCEC) is the most common 
female pelvic malignancy worldwide. N6-methyladenosine (m6A) plays an important 
role in various cellular responses, especially in cancer progression. However, 
the correlation between prognostic UCEC and m6A RNA methylation regulators 
remains unclear.
METHODS: We used The Cancer Genome Atlas (TCGA) to provide a gene signature that 
could improve the prognostic evaluation of UCEC patients according to the 
distinct genetic trait of m6A RNA methylation regulators from a bioinformatics 
perspective. After comparing UCEC subgroups with different genetic profiles of 
m6A regulators, we identified 71 differentially expressed genes associated with 
overall survival (OS) and generated a nine-gene signature through least absolute 
shrinkage and selection operator (LASSO) Cox regression analysis. Finally, we 
used in vitro and in vivo tumor cell experiments as well as the immune 
correlation analysis to verify the function of each gene in the proposed gene 
signature.
RESULTS: Time-dependent receiver operating characteristic (ROC) curves revealed 
that the proposed gene signature could predict the outcome of UCEC patients 
accurately. We found that CDKN2A mainly acted from the perspective of tumor 
cells, while COL4A4, PXDN, TIGIT, CHODL, LMO3, KCNJ12, L1CAM, and EPHB1 might 
play a role in UCEC from an immunological point of view.
CONCLUSIONS: From an epigenetics perspective, the m6A RNA methylation 
regulator-based gene signature can predict the prognosis of UCEC patients and 
immune therapeutic efficacy."
19,"Recent years, Burkholderia species have emerged as a new source of natural 
products (NPs) with increasing attractions. Genome mining suggests the 
Burkholderia genomes include many natural product biosynthetic gene clusters 
(BGCs) which are new targets for drug discovery. In order to collect more 
Burkholderia, here, a strain S-53 was isolated from the soil samples on a 
mountain area in Changde, P.R. China and verified by comparative genetic 
analysis to belong to Burkholderia. The complete genome of Burkholderia strain 
S-53 is 8.2 Mbps in size with an average G + C content of 66.35%. Its taxonomy 
was both characterized by 16S rRNA- and whole genome-based phylogenetic trees. 
Bioinformatic prediction in silico revealed it has a total of 15 NP BGCs, some 
of which may encode unknown products. It is expectable that availability of 
these BGCs will speed up the identification of new secondary metabolites from 
Burkholderia and help us understand how sophisticated BGC regulation works."
20,"Sponges are interesting animal models for regeneration studies, since even from 
dissociated cells, they are able to regenerate completely. In particular, 
explants are model systems that can be applied to many sponge species, since 
small fragments of sponges can regenerate all elements of the adult, including 
the oscula and the ability to pump water. The morphological aspects of 
regeneration in sponges are relatively well known, but the molecular machinery 
is only now starting to be elucidated for some sponge species. Here, we have 
used an explant system of the demosponge Halichondria panicea to understand the 
molecular machinery deployed during regeneration of the aquiferous system. We 
sequenced the transcriptomes of four replicates of the 5-day explant without an 
osculum (NOE), four replicates of the 17-18-day explant with a single osculum 
and pumping activity (PE) and also four replicates of field-collected 
individuals with regular pumping activity (PA), and performed differential gene 
expression analysis. We also described the morphology of NOE and PE samples 
using light and electron microscopy. Our results showed a highly disorganised 
mesohyl and disarranged aquiferous system in NOE that is coupled with 
upregulated pathways of ciliogenesis, organisation of the ECM, and cell 
proliferation and survival. Once the osculum is formed, genes involved in 
""response to stimulus in other organisms"" were upregulated. Interestingly, the 
main molecular machinery of vasculogenesis described in vertebrates was 
activated during the regeneration of the aquiferous system. Notably, 
vasculogenesis markers were upregulated when the tissue was disorganised and 
about to start forming canals (NOE) and angiogenic stimulators and ECM 
remodelling machineries were differentially expressed once the aquiferous system 
was in place (PE and PA). Our results are fundamental to better understanding 
the molecular mechanisms involved in the formation of the aquiferous system in 
sponges, and its similarities with the early onset of blood-vessel formation in 
animal evolution."
21,"BACKGROUND: Single cell mRNA sequencing technologies have transformed our 
understanding of cellular heterogeneity and identity. For sensitive discovery or 
clinical marker estimation where high transcript capture per cell is needed only 
plate-based techniques currently offer sufficient resolution.
RESULTS: Here, we present a performance evaluation of four different plate-based 
scRNA-seq protocols. Our evaluation is aimed towards applications taxing high 
gene detection sensitivity, reproducibility between samples, and minimum 
hands-on time, as is required, for example, in clinical use. We included two 
commercial kits, NEBNext® Single Cell/ Low Input RNA Library Prep Kit (NEB®), 
SMART-seq® HT kit (Takara®), and the non-commercial protocols Genome & 
Transcriptome sequencing (G&T) and SMART-seq3 (SS3). G&T delivered the highest 
detection of genes per single cell. SS3 presented the highest gene detection per 
single cell at the lowest price. Takara® kit presented similar high gene 
detection per single cell, and high reproducibility between samples, but at the 
absolute highest price. NEB® delivered a lower detection of genes but remains an 
alternative to more expensive commercial kits.
CONCLUSION: For the tested kits we found that ease-of-use came at higher prices. 
Takara can be selected for its ease-of-use to analyse a few samples, but we 
recommend the cheaper G&T-seq or SS3 for laboratories where a substantial sample 
flow can be expected."
22,"BACKGROUNDS: Remarkable interindividual variability in clopidogrel response is 
observed, genetic polymorphisms in P2RY12 and its signal pathway is supposed to 
affect clopidogrel response in CHD patients.
METHODS: 539 CHD patients treated with clopidogrel were recruited. The platelet 
reaction index (PRI) indicated by VASP-P level were detected in 12-24 h after 
clopidogrel loading dose or within 5-7 days after initiation of maintain dose 
clopidogrel. A total of 13 SNPs in relevant genes were genotyped in sample A 
(239 CHD patients). The SNPs which have significant differences in PRI will be 
validated in another sample (sample B, 300 CHD patients).
RESULTS: CYP2C19*2 increased the risk of clopidogrel resistance significantly. 
When CYP2C19*2 and CYP2C19*3 were considered, CYP2C19 loss of function (LOF) 
alleles were associated with more obviously increased the risk of clopidogrel 
resistance; P2RY12 rs6809699C > A polymorphism was also associated with 
increased risk of clopidogrel resistance (AA vs CC: P = 0.0398). This difference 
still existed after stratification by CYP2C19 genotypes. It was also validated 
in sample B. The association was also still significant even in the case of 
stratification by CYP2C19 genotypes in all patients (sample A + B).
CONCLUSION: Our data suggest that P2RY12 rs6809699 is associated with 
clopidogrel resistance in CHD patients. Meanwhile, the rs6809699 AA genotype can 
increase on-treatment platelet activity independent of CYP2C19 LOF 
polymorphisms."
23,"BACKGROUND: Protein, starch, amylose and total soluble sugars are basic 
metabolites of seed that influence the eating, cooking and nutritional qualities 
of rice. Chlorophyll is responsible for the absorption and utilization of the 
light energy influencing photosynthetic efficiency in rice plant. Mapping of 
these traits are very important for detection of more number of robust markers 
for improvement of these traits through molecular breeding approaches.
RESULTS: A representative panel population was developed by including 120 
germplasm lines from the initial shortlisted 274 lines for mapping of the six 
biochemical traits using 136 microsatellite markers through association mapping. 
A wide genetic variation was detected for the traits, total protein, starch, 
amylose, total soluble sugars, chlorophyll a, and chlorophyll b content in the 
population. Specific allele frequency, gene diversity, informative markers and 
other diversity parameters obtained from the population indicated the 
effectiveness of utilization of the population and markers for mapping of these 
traits. The fixation indices values estimated from the population indicated the 
existence of linkage disequilibrium for the six traits. The population genetic 
structure at K = 3 showed correspondence with majority of the members in each 
group for the six traits. The reported QTL, qProt1, qPC6.2, and qPC8.2 for 
protein content; qTSS8.1 for total soluble sugar; qAC1.2 for amylose content; 
qCH2 and qSLCHH for chlorophyll a (Chl. a) while qChl5D for chlorophyll b (Chl. 
b) were validated in this population. The QTL controlling total protein content 
qPC1.2; qTSS7.1, qTSS8.2 and qTSS12.1 for total soluble sugars; qSC2.1, qSC2.2, 
qSC6.1 and qSC11.1 for starch content; qAC11.1, qAC11.2 and qAC11.3 for amylose 
content; qChla8.1 for Chl. a content and qChlb7.1 and qChlb8.1 for Chl. b 
identified by both Generalized Linear Model and Mixed Linear Model were detected 
as novel QTL. The chromosomal regions on chromosome 8 at 234 cM for grain 
protein content and total soluble sugars and at 363 cM for Chl. a and Chl. b 
along with the position at 48 cM on chromosome 11 for starch and amylose content 
are genetic hot spots for these traits.
CONCLUSION: The validated, co-localized and the novel QTL detected in this study 
will be useful for improvement of protein, starch, amylose, total soluble sugars 
and chlorophyll content in rice."
