,0
2147,"PURPOSE: Breast arterial calcifications (BAC) have been associated with 
cardiovascular diseases. We aimed to examine whether the presence of BAC could 
predict the development of cardiovascular events in the very long term, as 
evidence has suggested.
PATIENTS AND METHODS: We conducted a 23-year follow-up retrospective cohort 
study considering women specifically studied for breast cancer. After reviewing 
the mammograms of 1759 women, we selected 128 patients with BAC and an equal 
number of women without BAC.
RESULTS: Women with BAC had higher relative risk (RR) for cardiovascular events, 
globally 1.66 (95% CI): 1.31-2.10 vs. 0.53 (0.39-0.72), and individually for 
ischemic heart disease 3.25 (1.53-6.90) vs. 0.85 (0.77-0.94), hypertensive heart 
disease 2.85 (1.59-5.09) vs. 0.79 (0.69-0.89), valvular heart disease 2.19 
(1.28-3.75) vs. 0.83 (0.73-0.94), congestive heart failure 2.06 (1.19-3.56) vs. 
0.85 (0.75-0.96), peripheral vascular disease 2.8 (1.42-5.52) vs. 0.85 
(0.76-0.94), atrial fibrillation 1.83 (1.09-3.08) vs. 0.86 (0.76-0.98), and 
lacunar infarction 2.23 (1.21-4.09) vs. 0.86 (0.77-0.96). Cox's multivariate 
analysis, also considering classical risk factors, indicated that this BAC was 
significantly and independently associated with survival (both cardiovascular 
event-free and specific survival; 1.94 (1.38-2.73) and 6.6 (2.4-18.4)).
CONCLUSIONS: Our data confirm the strong association of BAC on mammograms and 
the development cardiovascular events, but also evidence the association of BAC 
with cardiovascular event-free and specific survival."
2148,"Pancreatic ductal adenocarcinoma (PDAC) remains a therapeutic challenge in 
clinical oncology. Surgery is the only potentially curative treatment. However, 
the majority of PDAC patients present with locally advanced/unresectable or 
metastatic disease, where palliative multiagent chemotherapy is the first-line 
treatment with the therapeutic intent to delay progression and prolong survival. 
For locally advanced/unresectable pancreatic cancer patients who are treated 
with chemotherapy, consolidative radiotherapy in the form concurrent 
chemoradiation or stereotactic ablative radiotherapy improves locoregional 
control and pain/symptom control. To improve clinical outcomes of PDAC patients, 
there is a dire need for discoveries that will shed more light on the 
pathophysiology of the disease and lead to the development of more efficacious 
treatment strategies. Inflammatory cytokines are known to play a role in 
mediating tumor progression, chemoresistance, and radioresistance in PDAC. A 
PubMed search on published articles related to radiotherapy, inflammatory 
cytokines, and pancreatic cancer patients in the English language was performed. 
This article primarily focuses on reviewing the clinical literature that 
examines the association of inflammatory cytokines with clinical outcomes and 
the effects of radiotherapy on inflammatory cytokines in PDAC patients."
2149,"The immunosuppressive tumor microenvironment (TME) consists of suppressive cells 
producing a variety of immunomodulatory proteins, such as programmed death 
ligand 1 (PD-L1) and indoleamine-2,3-dioxygenase (IDO). Although granzyme B 
(GrB) is known to convey the cytolytic activities of CD8+ cytotoxic lymphocytes, 
it is also expressed by other cells, such as regulatory T and B cells, for 
immunosuppressive purposes. The role of GrB+ lymphocytes in melanoma has not 
been examined extensively. In this study, benign, premalignant, and malignant 
melanocytic tumors were stained immunohistochemically for CD8 and GrB. PD-L1 was 
also stained from malignant samples that had accompanying clinicopathological 
data. The association of CD8+ and GrB+ lymphocytes with PD-L1 expression, tumor 
stage, prognosis, and previously analyzed immunosuppressive factors were 
evaluated. Our aim was to obtain a more comprehensive perception of the 
immunosuppressive TME in melanoma. The results show that both CD8+ and GrB+ 
lymphocytes were more abundant in pT4 compared to pT1 melanomas, and in lymph 
node metastases compared to primary melanomas. Surprisingly, a low GrB/CD8 ratio 
was associated with better recurrence-free survival in primary melanomas, which 
indicates that GrB+ lymphocytes might represent activated immunosuppressive 
lymphocytes rather than cytotoxic T cells. In the present study, CD8+ 
lymphocytes associated positively with both tumor and stromal immune cell PD-L1 
and IDO expression. In addition, PD-L1+ tumor and stromal immune cells 
associated positively with IDO+ stromal immune and melanoma cells. The data 
suggest that IDO and PD-L1 seem to be key immunosuppressive factors in CD8+ 
lymphocyte-predominant tumors in CM."
2150,"Colorectal cancer (CRC) is the third most commonly diagnosed cancer worldwide. 
Hereditary CRC syndromes account for approximately 5-10% of all CRC, with a 
lifetime risk of CRC that approaches 50-80% in the absence of endoscopic or 
surgical treatment. Hereditary CRC syndromes can be phenotypically divided into 
polyposis and non-polyposis syndrome, mainly according to the conditions of 
polyps. The typical representatives are familial adenomatous polyposis (FAP) and 
Lynch syndromes (LS), respectively. Over the past few decades, molecular 
genetics enhanced the discovery of cancer-predisposing genes and revolutionized 
the field of clinical oncology. Hereditary CRC syndromes have been a key part of 
this effort, with data showing that pathogenic variants are present in up to 10% 
of cases. Molecular phenotypes of tumors can not only help identify individuals 
with genetic susceptibility to CRC but also guide the precision prevention and 
treatment for the development of CRC. This review emphasizes the molecular basis 
and prevention strategies for hereditary CRC syndromes."
2151,"Introduction-With the high global prevalence of prostate cancer and associated 
mortalities, it is important to enhance current clinical practices for better 
prostate cancer outcomes. The current review is towards understanding the value 
of Zn towards this mission. Method-General information on Zn in biology and 
multiple aspects of Zn involvement in prostate health and disease were referred 
to in PubMed. Results-The most influential feature of Zn towards prostate health 
is its ability to retain sufficient citrate levels for a healthy prostate. Zn 
deficiencies were recorded in serum, hair, and prostate tissue of men with 
prostate cancer compared to non-cancer controls. Zn gut absorption, albumin 
binding, and storage compete with various factors. There are multiple 
associations of Zn cellular influx and efflux transporters, Zn finger proteins, 
matrix metalloproteinases, and Zn signaling with prostate cancer outcomes. Such 
Zn marker variations associated with prostate cancer recorded from biological 
matrices may improve algorithms for prostate cancer screening, prognosis, and 
management when coupled with standard clinical practices. Discussion-The 
influence of Zn in prostatic health and disease is multidimensional, therefore 
more personalized Zn requirements may be beneficial. Several opportunities exist 
to utilize and improve understanding of Zn associations with prostate health and 
disease."
2152,"Hepatocellular carcinoma (HCC) is the most frequent liver cancer with high 
lethality and low five-year survival rates leading to a substantial worldwide 
burden for healthcare systems. HCC initiation and progression are favored by 
different etiological risk factors including hepatitis B virus (HBV) and 
hepatitis C virus (HCV) infection, non-/and alcoholic fatty liver disease 
(N/AFLD), and tobacco smoking. In molecular pathogenesis, endogenous alteration 
in genetics (TP53, TERT, CTNNB1, etc.), epigenetics (DNA-methylation, miRNA, 
lncRNA, etc.), and dysregulation of key signaling pathways (Wnt/β-catenin, 
JAK/STAT, etc.) strongly contribute to the development of HCC. The multitude and 
complexity of different pathomechanisms also reflect the difficulties in 
tailored medical therapy of HCC. Treatment options for HCC are strictly 
dependent on tumor staging and liver function, which are structured by the 
updated Barcelona Clinic Liver Cancer classification system. Surgical resection, 
local ablative techniques, and liver transplantation are valid and curative 
therapeutic options for early tumor stages. For multifocal and metastatic 
diseases, systemic therapy is recommended. While Sorafenib had been the 
standalone HCC first-line therapy for decades, recent developments had led to 
the approval of new treatment options as first-line as well as second-line 
treatment. Anti-PD-L1 directed combination therapies either with anti-VEGF 
directed agents or with anti-CTLA-4 active substances have been implemented as 
the new treatment standard in the first-line setting. However, data from 
clinical trials indicate different responses on specific therapeutic regimens 
depending on the underlying pathogenesis of hepatocellular cancer. Therefore, 
histopathological examinations have been re-emphasized by current international 
clinical guidelines in addition to the standardized radiological diagnosis using 
contrast-enhanced cross-sectional imaging. In this review, we emphasize the 
current knowledge on molecular pathogenesis of hepatocellular carcinoma. On this 
occasion, the treatment sequences for early and advanced tumor stages according 
to the recently updated Barcelona Clinic Liver Cancer classification system and 
the current algorithm of systemic therapy (first-, second-, and third-line 
treatment) are summarized. Furthermore, we discuss novel precautional and 
pre-therapeutic approaches including therapeutic vaccination, adoptive cell 
transfer, locoregional therapy enhancement, and non-coding RNA-based therapy as 
promising treatment options. These novel treatments may prolong overall survival 
rates in regard with quality of life and liver function as mainstay of HCC 
therapy."
2153,"The safety profile of hydroxyurea (HU) in patients with sickle-cell disease 
(SCD) is relatively well known. However, despite the suspected association of HU 
with myeloid neoplasms in myeloproliferative neoplasms (MPN), and the 
publication of sporadic reports of myeloid malignancies in SCD patients treated 
with HU, the possible excess risk imparted by HU in this population having an 
increasing life expectancy has failed to be demonstrated. Herein, we report one 
case of myelodysplastic syndrome emanating from the results on safety and 
effectiveness of HU on the largest European cohort of 1903 HU-treated adults and 
children who were followed-up prospectively in an observational setting over 10 
years, accounting for a total exposure of 7309.5 patient-years. A comparison of 
this single case with previously published similar cases did not allow us to 
draw any significant conclusions due to the paucity of these events."
2154,"Pancreatic cancer is the seventh leading cause of cancer-related mortality in 
both sexes across the globe. It is associated with extremely poor prognosis and 
remains a critical burden worldwide due to its low survival rates. 
Histologically, pancreatic ductal adenocarcinoma (PDAC) accounts for 80% of all 
pancreatic cancers; the majority of which are diagnosed at advanced stages, 
which makes them ineligible for curative surgery. Conventional chemotherapy 
provides a five-year overall survival rate of less than 8% forcing scientists 
and clinicians to search for better treatment strategies. Recent discoveries in 
cancer immunology have resulted in the incorporation of immunotherapeutic 
strategies for cancer treatment. Particularly, immune-checkpoint inhibitors, 
adoptive cell therapies and cancer vaccines have already shifted guidelines for 
some malignancies, although their efficacy in PDAC has yet to be elucidated. In 
this review, we summarize the existing clinical data on immunotherapy clinical 
outcomes in patients with advanced or metastatic PDAC."
2155,"BACKGROUND: Gain-of-function mutations in CARD14 have recently been shown to be 
involved in the pathogenesis of psoriasis and pityriasis rubra pilaris (PRP). 
Those mutations were found to activate the NF-kB signaling pathway.
OBJECTIVE: Zebrafish is often used to model human diseases in general, and in 
skin disorders more particularly. In the present study, we aimed to examine the 
effect of CARD14 overexpression in zebrafish with the aim to validate this model 
for future translational applications.
METHODS: We used light microscopy, scanning electron microscopy, histological 
analysis and whole mount in situ hybridization as well as real-time PCR to 
ascertain the effect of CARD14 overexpression in the developing zebrafish.
RESULTS: Overexpression of human CARD14 had a marked morphological and 
developmental effect on the embryos. Light microscopy demonstrated a 
characteristic cutaneous pattern including a granular surface and a spiky 
pigment pattern. In situ hybridization revealed keratinocytes of uneven size and 
shape. Scanning electron microscopy showed aberrant production of actin 
microridges and a rugged keratinocyte cell surface, reminiscent of the human 
hyperkeratotic phenotype. Developmentally, overexpression of CARD14 had a 
variable effect on anterior-posterior axis symmetry. Similar to what has been 
observed in humans with psoriasis or PRP, NF-kB expression was higher in 
CARD14-overexpressing embryos compared to controls.
CONCLUSIONS: Overexpression of CARD14 results in a distinct cutaneous pattern 
accompanied by hyperactivation of the NF-kB pathway, suggesting that the 
zebrafish represents a useful system to model CARD14-associated papulosquamous 
diseases."
2156,"A highly specific AXL-receptor targeted family of non-immunoglobulin, single 
domain protein binders (Pronectins™) have been isolated from three (3) synthetic 
libraries that employ the human scaffold of the 14th domain of Fibronectin III 
(14FN3) and evolutionary CDRs diversity of over 25 billion loop sequences. The 
three libraries, each containing diversity in two loops, were designed to expand 
upon a human database of more than 6000 natural scaffold sequences and 
approximately 3000 human loop sequences. We used a bioinformatic-based approach 
to maximize ""human"" amino acid loop diversity and minimize or prevent altogether 
CDR immunogenicity created by the use of mutagenesis processes to generate 
diversity. A combination of phage display and yeast display was used to isolate 
59 AXL receptor targeted Pronectins with KD ranging between 2 and 100 nM. FACS 
analysis with tumor cells over-expressing AXL and the use of an AXL knock-out 
cell line allowed us to identify Pronectin candidates with exquisite specificity 
for AXL receptor. Based upon several in vitro cell-based tests, we selected the 
best candidate, AXL54, to further characterize its in vitro cancer cells killing 
activity. Finally, AXL54 was used to produce the first bi-specific T cell 
engager protein (AXL54 [Pronectin]-linker-scFV CD3), a ""new in class"" protein 
for further testing of its anti-tumor activity in vitro and in vivo."
2157,"Locally invasive papillary thyroid carcinoma (PTC) protrudes beyond the thyroid 
capsule and invades local structures. Matrix metalloproteinases (MMPs) and their 
inhibitors (TIMPs) are implicated in local invasion and metastasis in PTC. The 
aim of our study was to determine expression levels of MMP-1, MMP-2, MMP-9, 
TIMP-1, and TIMP-2 in tissue specimens of invasive and non-invasive PTC. Our 
hypothesis was that expression levels of these biomarkers correlate with the 
development of locally invasive PTC. In our single-center study we 
retrospectively investigated MMP and TIMP expression levels in 50 samples of 
thyroid tissue diagnosed as locally invasive papillary carcinoma (study group) 
and 30 samples of thyroid tissue diagnosed as non-invasive, non-metastatic 
papillary carcinoma (control group). Tissue specimens were immunohistochemically 
stained with primary monoclonal antibodies against MMP-1, MMP-2, MMP-9, TIMP-1, 
and TIMP-2. When correlating expression levels of MMPs and TIMPs in thyroid 
tissue, statistically significant differences were found for MMP-1 and TIMP-1 
expression (p &lt; 0.001; Mann-Whitney U test) with the highest levels of 
expression in the invasive PTC group. Although expression of MMP-9 and TIMP-2 
was higher in invasive PTC, the differences were not statistically significant. 
Elevated expression of MMP-1 and TIMP-1 in tumor tissue can predict invasiveness 
for PTC."
2158,"BACKGROUND: With anti-inflammatory properties, cannabinoids may be a potential 
strategy to reduce immune activation in people living with HIV (PLWH) but more 
information on their safety and tolerability is needed.
METHODS: We conducted an open-label interventional pilot study at the McGill 
University Health Centre in Montreal, Canada. PLWH were randomized to oral 
Δ9-tetrahydrocannabinol (THC): cannabidiol (CBD) combination (THC 2.5 mg/CBD 2.5 
mg) or CBD-only capsules (CBD 200 mg). Individuals titrated doses as tolerated 
to a maximum daily dose THC 15 mg/CBD 15 mg or 800 mg CBD, respectively, for 12 
weeks. The primary outcome was the percentage of participants without any 
significant toxicity based on the WHO toxicity scale (Grades 0-2 scores).
RESULTS: Out of ten individuals, eight completed the study. Two from the 
CBD-only arm were withdrawn for safety concerns: phlebotomy aggravating 
pre-existing anemia and severe hepatitis on 800 mg CBD with newly discovered 
pancreatic adenocarcinoma, respectively. Seven did not have any significant 
toxicity. Cannabinoids did not alter hematology/biochemistry profiles. CD4 
count, CD4/CD8 ratio, and HIV suppression remained stable. Most adverse effects 
were mild-moderate.
CONCLUSIONS: In PLWH, cannabinoids seem generally safe and well-tolerated, 
though larger studies are needed. Screening for occult liver pathology should be 
performed and hepatic enzymes monitored, especially with high CBD doses."
2159,"BACKGROUND: Poly (ADP-ribose) polymerase (PARP) inhibitors are approved for 
patients with metastatic castration-resistant prostate cancer harboring 
deleterious or suspected deleterious BRCA1 and/or 2 mutations. Identifying 
patients with prostate cancer harboring these mutations may be challenging. 
Circulating cell-free DNA (cfDNA) provides an avenue for an easier detection of 
these mutations. Herein, we aimed to evaluate the concordance of BRCA mutations 
in the tumor tissue and cfDNA in patients with metastatic prostate cancer in the 
real-world setting.
METHODS: Somatic genomic profiling results were obtained from a clinical cohort 
of patients at our institution who had at least two samples tested. One of the 
samples needed to be from either primary or metastatic tissue. Concordance was 
adjusted to not include mutation types that the cfDNA platforms were not 
designed to detect.
RESULTS: The presence or absence of mutations in the BRCA gene was assessed in a 
total of 589 samples, including 327 cfDNA samples, from 260 patients with 
metastatic prostate cancer. The median time between the first test and any 
subsequent test was 22.8 (0.0-232) months. BRCA mutation was present in the 
patient's original prostate tissue in 23 samples (3.9%) of patients. The 
adjusted concordance between prostate tumor tissue and cfDNA was 97.9% [95% CI, 
95.3-99.1%]. The adjusted concordance between metastatic samples and cfDNA was 
93.5% [95% CI, 86.4-97.3%]. Of the patients who had a BRCA mutation detected in 
their prostate tissue, there was a 70% probability of detecting a BRCA mutation 
in the patient's cfDNA as well. For patients who did not have a detectable BRCA 
mutation in their primary prostate tissue, the probability of detecting a 
subsequent one later in the disease course was less than 0.9%.
CONCLUSION: There is a high level of concordance between tissue and blood for 
BRCA mutations. Testing cfDNA can provide reliable information on BRCA 
mutational status and is a viable alternative to solid tissue sequencing when 
unavailable. The development of a new BRCA mutation later in the disease course 
is a rare event."
2160,"BACKGROUND: A critical unmet medical need in clinical management of colorectal 
cancer (CRC) pivots around lack of noninvasive and or minimally invasive 
techniques for early diagnosis and prognostic prediction of clinical outcomes. 
Because DNA methylation can capture the regulatory landscape of tumors and can 
be measured in body fluids, it provides unparalleled opportunities for the 
discovery of early diagnostic and prognostics markers predictive of clinical 
outcomes. Here we investigated use of DNA methylation for the discovery of 
potential clinically actionable diagnostic and prognostic markers for predicting 
survival in CRC.
METHODS: We analyzed DNA methylation patterns between tumor and control samples 
to discover signatures of CpG sites and genes associated with CRC and predictive 
of survival. We conducted functional analysis to identify molecular networks and 
signaling pathways driving clinical outcomes.
RESULTS: We discovered a signature of aberrantly methylated genes associated 
with CRC and a signature of thirteen (13) CpG sites predictive of survival. We 
discovered molecular networks and signaling pathways enriched for CpG sites 
likely to drive clinical outcomes.
CONCLUSIONS: The investigation revealed that CpG sites can predict survival in 
CRC and that DNA methylation can capture the regulatory state of tumors through 
aberrantly methylated molecular networks and signaling pathways."
2161,"Mucosal-associated invariant T (MAIT) cells, a burgeoning type of the 
innate-like T cells, play a crucial role in maintaining immune homeostasis, 
particularly in host defense. Although many studies have implied the use of MAIT 
cells in tumor immunity, whether MAIT cells are pro-tumor or anti-tumor has 
remained elusive, as in the case for other innate-like T cells that possess 
dichotomous roles in tumor immunity. Although this difficulty persists where 
endogenous MAIT cells are the target for therapeutic intervention, the advent of 
induced pluripotent stem-cell-derived MAIT cells (reMAIT cells) will make it 
possible to harness these cells for immune cell therapy. In this review, we will 
discuss possible roles of MAIT cells in tumor immunity and the potential of 
reMAIT cells to treat tumors."
2162,"Multiple tumors have responded well to immunotherapies, which use monoclonal 
antibodies to block the immune checkpoint proteins and reactivate the T-cell 
immune response to cancer cells. Significantly, the anti-PD-1 antibodies 
pembrolizumab and nivolumab, which were approved in 2014, have revolutionized 
cancer therapy, demonstrating dramatic improvement and longer duration. The US 
FDA authorized the third anti-PD-1 medication, cemiplimab, in 2018 for use in 
patients with cutaneous squamous cell carcinoma. To further understand the 
molecular mechanism of the antibody drug, we now reveal the intricate structure 
of PD-1 in complex with the cemiplimab Fab at a resolution of 1.98 Å. The 
cemiplimab-PD-1 interaction preoccupies the space for PD-L1 binding with a 
greater binding affinity than the PD-1/PD-L1 interaction, which is the basis for 
the PD-1 blocking mechanism. The structure reveals that cemiplimab and 
dostarlimab are significantly similar in PD-1 binding, although the precise 
interactions differ. A comparative investigation of PD-1 interactions with the 
four FDA-approved antibodies reveals that the BC, C'D, and FG loops of PD-1 
adopt distinct conformations for optimal interaction with the antibodies. The 
structural characteristics in this work could be helpful information for 
developing more potent anti-PD-1 biologics against cancer."
2163,"Targeted liposomes triggered by ultrasound are a promising drug delivery system 
as they potentially improve the clinical outcomes of chemotherapy while reducing 
associated side effects. In this work, a comprehensive model fitting was 
performed for a large dataset of liposomal release profiles with seven targeting 
moieties (albumin, cRGD, estrone, hyaluronic acid, Herceptin, lactobionic acid, 
and transferrin) in addition to the control liposomes under ultrasound release 
protocols. Two levels of ultrasound frequencies were tested: low frequency (20 
kHz) at 6.2, 9, and 10 mW/cm2 as well as high frequencies (1.07 MHz and 3 MHz) 
at 10.5 and 173 W/cm2. At a low frequency, Hixson-Crowell, Korsmeyer-Peppas, 
Gompertz, Weibull, and Lu-Hagen showed good fits to our release profiles at all 
three power densities. At high frequencies, the former three models reflected 
the best fit. These models will aid in predicting drug release profiles for 
future in vitro studies."
2164,"Engineered magnetic nanoparticles (MNPs) are emerging as advanced tools for 
medical applications. The coating of MNPs using polyelectrolytes (PEs) is a 
versatile means to tailor MNP properties and is used to optimize MNP 
functionality. Dendritic cells (DCs) are critical regulators of adaptive immune 
responses. Functionally distinct DC subsets exist, either under steady-state or 
inflammatory conditions, which are explored for the specific treatment of 
various diseases, such as cancer, autoimmunity, and transplant rejection. Here, 
the impact of the PE coating of ferumoxytol for uptake into both inflammatory 
and steady-state DCs and the cellular responses to MNP labeling is addressed. 
Labeling efficiency by uncoated and PE-coated ferumoxytol is highly variable in 
different DC subsets, and PE coating significantly improves the labeling of 
steady-state DCs. Uncoated ferumoxytol results in increased cytotoxicity of 
steady-state DCs after labeling, which is abolished by the PE coating, while no 
increased cell death is observed in inflammatory DCs. Furthermore, uncoated and 
PE-coated ferumoxytol appear immunologically inert in inflammatory DCs, but they 
induce activation of steady-state DCs. These results show that the PE coating of 
MNPs can be applied to endow particles with desired properties for enhanced 
uptake and cell type-specific responses in distinct target DC populations."
2165,"Autologous platelet concentrates, like liquid platelet rich fibrin (iPRF), 
optimize wound healing; however, the underlying immunological mechanisms are 
poorly understood. Platelets, the main cellular component of iPRF, highly 
express the protein, Glycoprotein A repetitions predominant (GARP), on their 
surfaces. GARP plays a crucial role in maintaining peripheral tolerance, but its 
influence on the immune capacity of iPRF remains unclear. This study analyzed 
the interaction of iPRF with immune cells implicated in the wound healing 
process (human monocyte derived macrophages and CD4+ T cells) and evaluated the 
distinct influence of GARP on these mechanisms in vitro. GARP was determined to 
be expressed on the surface of platelets and to exist as a soluble factor in 
iPRF. Platelets derived from iPRF and iPRF itself induced a regulatory phenotype 
in CD4+ T cells, shown by increased expression of Foxp3 and GARP as well as 
decreased production of IL-2 and IFN-γ. Application of an anti-GARP antibody 
reversed these effects. Additionally, iPRF polarized macrophages to a 
""M0/M2-like"" phenotype in a GARP independent manner. Altogether, this study 
demonstrated for the first time that the immune capacity of iPRF is mediated in 
part by GARP and its ability to induce regulatory CD4+ T cells."
2166,"We previously established mouse models of biliary tract cancer (BTC) based on 
the injection of cells with biliary epithelial stem cell properties derived from 
KRAS(G12V)-expressing organoids into syngeneic mice. The resulting mouse tumors 
appeared to recapitulate the pathological features of human BTC. Here we 
analyzed images of hematoxylin and eosin (H&E) staining for both the mouse tumor 
tissue and human cholangiocarcinoma tissue by pixel-level clustering with 
machine learning. A pixel-clustering model that was established via training 
with mouse images revealed homologies of tissue structure between the mouse and 
human tumors, suggesting similarities in tumor characteristics independent of 
animal species. Analysis of the human cholangiocarcinoma tissue samples with the 
model also revealed that the entropy distribution of cancer regions was higher 
than that of noncancer regions, with the entropy of pixels thus allowing 
discrimination between these two types of regions. Histograms of entropy tended 
to be broader for noncancer regions of late-stage human cholangiocarcinoma. 
These analyses indicate that our mouse BTC models are appropriate for 
investigation of BTC carcinogenesis and may support the development of new 
therapeutic strategies. In addition, our pixel-level clustering model is highly 
versatile and may contribute to the development of a new BTC diagnostic tool."
2167,"The use of a new bioinformatics pipeline allowed the identification of 
deregulated transcription factors (TFs) coexpressed in lung cancer that could 
become biomarkers of tumor establishment and progression. A gene regulatory 
network (GRN) of lung cancer was created with the normalized gene expression 
levels of differentially expressed genes (DEGs) from the microarray dataset 
GSE19804. Moreover, coregulatory and transcriptional regulatory network (TRN) 
analyses were performed for the main regulators identified in the GRN analysis. 
The gene targets and binding motifs of all potentially implicated regulators 
were identified in the TRN and with multiple alignments of the TFs' target gene 
sequences. Six transcription factors (E2F3, FHL2, ETS1, KAT6B, TWIST1, and 
RUNX2) were identified in the GRN as essential regulators of gene expression in 
non-small-cell lung cancer (NSCLC) and related to the lung tumoral process. Our 
findings indicate that RUNX2 could be an important regulator of the lung cancer 
GRN through the formation of coregulatory complexes with other TFs related to 
the establishment and progression of lung cancer. Therefore, RUNX2 could become 
an essential biomarker for developing diagnostic tools and specific treatments 
against tumoral diseases in the lung after the experimental validation of its 
regulatory function."
2168,"EMR1, a member of the adhesion G protein-coupled receptor family (ADGRE1), is a 
macrophage marker that is abnormally expressed in cancer cells. However, its 
clinical significance in colorectal cancer (CRC) is not well-known. In this 
investigation, EMR1 expression in tumor cells (EMR1-TC) was found in 91 (22.8%) 
of the 399 CRC samples tested by immunohistochemical staining and showed a 
significant relationship with lymph node metastasis. Furthermore, EMR1-TC was 
significantly associated with CD68+ CD163+ tumor-associated macrophages (TAMs), 
and CRC with a high combined EMR1-TC+CD68+CD163+ score showed worse 
recurrence-free survival prognosis. In an in vitro co-culture assay of colon 
cancer cells with myeloid cells, we found that EMR1 expression significantly 
upregulated in cancer cells was induced by macrophages. In addition, there was 
increased expression of M2 markers (CD163 and interleukin-6 & 10) in myeloid 
portion, while that of M1 markers (CD86 and iNOS) remained unchanged. 
Accordingly, upon treatment with M2 macrophage polarization inhibitors (O-ATP, 
trametinib, bardoxolone methyl), EMR1 expression reduced significantly, along 
with M2 markers (CD163 and interleukin-6 & 10). In conclusion, EMR1-TC was a 
high-risk factor for lymph node metastasis and correlated with poor recurrence 
free survival, particularly in patients with TAM-rich CRC. Furthermore, EMR1 
expression in colon cancer cells may be related to M2 macrophage polarization 
and vice versa."
2169,"Hepatocellular carcinoma (HCC) is the most common type of liver cancer and the 
fourth cause of cancer-related deaths worldwide. Presently, a few drugs are 
available for HCC treatment and prevention, including both natural and synthetic 
compounds. In this study, a new chalcone, 
(E)-1-(2,4,6-triethoxyphenyl)-3-(3,4,5-trimethoxyphenyl)prop-2-en-1-one (ETTC), 
was synthesized and its effects and mechanisms of action over human hepatoma 
cells were investigated. Cytotoxic activity was revealed in HCC cells, while no 
effects were observed in normal hepatocytes. In HCC cells, ETTC caused subG1 
cell cycle arrest and apoptosis, characterized by nuclear fragmentation. The 
activation of caspases 3/7 and 9, the increase in pro-apoptotic BAX, and the 
decrease in anti-apoptotic BCL-2 suggest the activation of the intrinsic pathway 
of apoptosis. ETTC mitochondrial targeting is confirmed by the reduction in 
mitochondrial membrane potential and Complex I activity together with levels of 
superoxide anion increasing. Our outcomes prove the potential 
mitochondria-mediated antitumor effect of newly synthesized chalcone ETTC in 
HCC."
2170,"Currently, sensitive and specific methods for the detection and prognosis of 
early stage PCa are lacking. To establish the diagnosis and further identify an 
appropriate treatment strategy, prostate specific antigen (PSA) blood test 
followed by tissue biopsy have to be performed. The combination of tests is 
justified by the lack of a highly sensitive, specific, and safe single test. 
Tissue biopsy is specific but invasive and may have severe side effects, and 
therefore is inappropriate for screening of the disease. At the same time, the 
PSA blood test, which is conventionally used for PCa screening, has low 
specificity and may be elevated in the case of noncancerous prostate tumors and 
inflammatory conditions, including benign prostatic hyperplasia and prostatitis. 
Thus, diverse techniques of liquid biopsy have been investigated to supplement 
or replace the existing tests of prostate cancer early diagnosis and 
prognostics. Here, we provide a review on the advances in diagnosis and 
prognostics of non-metastatic prostate cancer by means of various biomarkers 
extracted via liquid biopsy, including circulating tumor cells, exosomal miRNAs, 
and circulating DNAs."
2171,"Patients with stage IV colorectal cancer (CRC) who have not undergone primary 
tumor resection (PTR) are at risk of sudden medical emergencies. Despite the 
ongoing controversy over the necessity and timing of PTR in patients with stage 
IV CRC, studies comparing the survival outcomes of elective and emergency 
surgery in this population are scarce. This is a retrospective study conducted 
at a single institute. The patients were divided into two groups: the elective 
surgery (ELS) group (n = 46) and the emergency surgery (EMS) group (n = 26). The 
primary outcome was 2-year overall survival (OS). During a median follow-up 
period of 27.0 months, the 2-year OS was significantly better in the ELS group 
(80% vs. 42.9%, p = 0.002). No significant differences were observed in the 
2-year relapse-free survival and 30-day postoperative complication rates. 
Planning and performing elective surgery could help increase the survival rate 
of patients with synchronous stage IV CRC, especially those that undergo 
simultaneous or staged metastasectomy."
2172,"Humans and other organisms are continuously exposed to thousands of chemicals 
through the atmosphere, drinking water, food, or direct contact. A large 
proportion of such chemicals are present in very low concentrations and may have 
synergistic effects, even at their no-observed-adverse-effect level (NOAEL). 
Complex mixtures of contaminants are very difficult to assess by traditional 
toxicological methods. There is increasing attention on how different pollutants 
induce adverse physiological functions in the human body through effects on the 
circadian rhythm. However, it is very difficult to screen for compounds with 
circadian-rhythm-disrupting effects from a large number of chemicals or their 
complex mixtures. We established a stable firefly luciferase reporter gene 
knock-in U2-OS cell line by CRISPR/Cas9 to screen circadian-rhythm-disrupting 
pollutants. The luciferase gene was inserted downstream of the core clock gene 
BMAL1 and controlled by an endogenous promoter. Compared to detection systems 
using exogenous promoters, these cells enable the detection of compounds that 
interfere with the circadian rhythm system mediated by BMAL1 gene expression. 
The U2-OS knock-in cells showed BMAL1 and luciferase activity had parallel 
changes when treated with BMAL1 inhibitor and activator. Furthermore, the 
luciferase reporter gene has high sensitivity and is faster and more 
cost-effective than classic toxicology methods. The knock-in cell line can be 
used for high-throughput and efficient screening of circadian-rhythm-disrupting 
chemicals such as drugs and pollutants."
