,0
10,"BACKGROUND: The identification and mapping of at-risk populations at a lower 
administrative level than the district are prerequisites for the planning, 
resource allocation and design of impactful control intervention measures. Thus, 
the objective of the current study was to conduct sub-district precision mapping 
of soil-transmitted helminthiasis (STH) and schistosomiasis in 29 districts of 
north-western Tanzania using the current recommended World Health Organization 
criteria.
METHODS: A cross-sectional survey was conducted in 145 schools between March and 
May 2021. A urine filtration technique was used for the quantification of 
Schistosoma haematobium eggs, whereas quantification of Schistosoma mansoni and 
STH eggs was done using the Kato-Katz technique. Microhaematuria was examined 
using a urine dipstick.
RESULTS: The overall prevalences of any STH and schistosome infections were 9.3% 
[95% confidence interval (95%CI) 8.6-9.9] and 14.6% (95%CI 13.9-15.4), 
respectively. The overall prevalence of S. mansoni was 8.7% (95%CI 8.1-9.3), and 
36.4%, 41.6%, and 21.9% of the children had low, moderate, and heavy infections, 
respectively. The overall prevalence of S. haematobium was 6.1% (95%CI 5.5-6.5), 
and 71.7% and 28.3% of the infected children had light and heavy intensity 
infections, respectively. The prevalence of microhaematuria was 7.3% (95%CI 
6.7-7.8), with males having the highest prevalence (8.4%, P < 0.001). The 
prevalences of Trichuris trichiura, Ascaris lumbricoides and hookworm were, 
respectively, 1.3% (95%CI 0.1-1.5), 2.9% (95%CI 2.5-3.3) and 6.2% (95%CI 
5.7-6.7). Most of the children infected with STH had light to moderate 
intensities of infection. The overall prevalence of co-infection with STH and 
schistosomiasis was 19.1%. The prevalence of schistosomiasis (P < 00.1) and STH 
(P < 0.001) varied significantly between schools and sub-districts. Schistosoma 
mansoni and S. haematobium were observed in 60 and 71 schools, respectively, 
whereas any STH was observed in 49 schools. In schools where schistosomiasis was 
observed, prevalence was < 10% in 90.8% of them, and ranged from ≥ 10% to < 50% 
in the other 9.2%. In schools where any STH was observed, the prevalence 
was < 10% in 87.7% of them.
CONCLUSIONS: The data reported here show that schistosomiasis and STH are widely 
distributed around Lake Victoria. In most of the schools where schistosomiasis 
and STH occurred the transmission thresholds were low. These data are important 
and need to be taken into consideration when decisions are made on the 
implementation of the next round of mass chemotherapies for schistosomiasis and 
STH in Tanzania."
11,"Author information:
(1)Department of Nephrology and Organ Transplantation, University Hospital of 
Toulouse, and French Intensive Care Renal Network, 31000, Toulouse, France.
(2)National Institute of Health and Medical Research (INSERM), UMR 1297, 
Institute of Cardiovascular and Metabolic Disease, 31000, Toulouse, France.
(3)University Paul Sabatier, Toulouse-III, 31000, Toulouse, France.
(4)Mosaiques Diagnostics GmbH, Hannover, Germany.
(5)Université Paris-Saclay, CEA, List, 91120, Palaiseau, France.
(6)Department of Anesthesiology, Critical Care and Burn Unit, Hôpitaux 
Universitaires Saint Louis-Lariboisière, Assistance Publique-Hôpitaux de Paris, 
Université Paris Diderot-Paris 7, Sorbonne Paris Cité, UMR-S 942, INSERM, 
France, INI-CRCT, ParisNancy, France.
(7)School of Medicine, IIS-Fundación Jiménez Díaz, Autonomous University of 
Madrid, FRIAT and REDINREN, Madrid, Spain.
(8)Department of Cardiac and Vascular Surgery, University Hospital of Toulouse, 
31000, Toulouse, France.
(9)Department of Anesthesiology and Critical Care Medicine, University Hospital 
of Toulouse, 31000, Toulouse, France.
(10)National Institute of Health and Medical Research (INSERM), UMR 1297, 
Institute of Cardiovascular and Metabolic Disease, 31000, Toulouse, France. 
joost-peter.schanstra@inserm.fr.
(11)University Paul Sabatier, Toulouse-III, 31000, Toulouse, France. 
joost-peter.schanstra@inserm.fr.
(12)Department of Nephrology and Organ Transplantation, University Hospital of 
Toulouse, and French Intensive Care Renal Network, 31000, Toulouse, France. 
stanislas.faguer@inserm.fr.
(13)National Institute of Health and Medical Research (INSERM), UMR 1297, 
Institute of Cardiovascular and Metabolic Disease, 31000, Toulouse, France. 
stanislas.faguer@inserm.fr.
(14)University Paul Sabatier, Toulouse-III, 31000, Toulouse, France. 
stanislas.faguer@inserm.fr.
(#)Contributed equally"
12,"BACKGROUND: The identification of biomarkers for early detection of Alzheimer's 
disease (AD) is critical to the development of therapies and interventions 
targeted at symptom management and tracking the pathophysiology of disease. The 
endorsement of subjective cognitive decline (SCD) has emerged as a potential 
indicator of early change in cognitive status that may be predictive of future 
impairment at a time when measurable declines in neuropsychological performance 
cannot be detected. While there are numerous findings revealing sex differences 
in the prevalence of AD, there is a paucity of research examining sex 
differences in SCD. Therefore, the goal of this project was to determine if the 
relationship between the endorsement of SCD and future cognitive changes differ 
as a function of biological sex.
METHODS: A sample of 3019 male and female healthy older adults (2188 without 
SCD, 831 with SCD), with a mean follow-up time of 5.7 years, were included from 
the Rush Alzheimer's Disease Center Research Sharing Hub. Linear regressions 
were performed to determine group differences in baseline cognitive scores, 
while linear mixed-effects models were completed to determine group differences 
in the rate of cognitive change over time.
RESULTS: Individuals endorsing SCD had significantly lower baseline cognitive 
scores and increased rates of decline in all cognitive domains compared to those 
without SCD. Males exhibited significantly lower scores in baseline performance 
in global cognition, episodic memory, and perceptual speed regardless of SCD 
classification. Females with SCD were found to decline at significantly faster 
rates than both males with SCD and males and females without SCD in all 
cognitive domains over a maximum 15-year follow-up period.
CONCLUSIONS: SCD is related to lower baseline cognitive performance and faster 
cognitive decline compared to those who do not endorse SCD. Females with SCD 
have the fastest rate of decline suggesting that SCD may be more predictive of 
future decline in females than in males. Targeted assessments of SCD may allow 
for the identification of individuals for inclusion in intervention trials, and 
other research studies, aiming to attenuate casual disease processes, which may 
ultimately aid in the mitigation of sex disparities in AD."
13,"OBJECTIVES: To investigate the incidence and influencing factors of thyroid 
dysfunction (TD) in patients with primary liver cancer (PLC) induced by PD-1 
monoclonal antibodies.
METHODS: Clinical data were collected from 195 PLC patients treated with PD-1. 
They were divided into TD group and normal thyroid function (NTF) group, and 
further divided into TD subgroups, the differences between groups and subgroups 
were analyzed.
RESULTS: A total of 113 of 195 (57.9%) PLC patients developed TD. The positive 
rate of thyroid antibody (20.6% vs. 0%, P = 0.041) and the median value of TSH 
(6.20 vs. 2.16 mU/L, P = 0.000) in TD group were higher than those in NTF group. 
Ten patients (8.8%) had the CTCAE grade of TD above grade 3, of which 2 patients 
died of liver failure. There were 20 patients (17.7%) in hyperthyroidism group 
and 93 patients (82.3%) in hypothyroidism group. The decompensated cirrhosis in 
hyperthyroidism group was lower than that in hypothyroidism group (33.3% vs. 
65.6%, P = 0.010), and the proportion of patients who had previously received 
surgical treatment was higher than that in hypothyroidism group (35.0% vs. 9.7%, 
P = 0.003); The proportion of clinical hyperthyroidism was higher than that of 
clinical hypothyroidism (70.0% vs. 31.2%, P = 0.001), the proportion of 
decompensated liver cirrhosis in clinical hyperthyroidism group was lower than 
that in clinical hypothyroidism group (23.1% vs. 68.0%, P = 0.022), and the 
proportion of previous or combined surgical resection was much higher than that 
in clinical hypothyroidism group (42.9% vs. 7.1%, P = 0.018); The proportion of 
decompensated cirrhosis in primary TD group was lower than that in secondary TD 
group (36.5% vs. 83.3%, P = 0.002), and the proportion of patients using 
antitumor targeted drugs was higher than that in secondary TD group (73.1% vs. 
45.0%, P = 0.014).
CONCLUSION: Patients with PLC had high incidence of TD after receiving PD-1 
treatment, primary or subclinical hypothyroidism was the main manifestation 
type, which was related to the degree of disease and treatment."
14,"BACKGROUND: Alzheimer's disease (AD) and frontotemporal dementia (FTD) show 
network dysfunctions linked with cognitive deficits. Within this framework, 
network abnormalities between AD and FTD show both convergent and divergent 
patterns. However, these functional patterns are far from being established and 
their relevance to cognitive processes remains to be elucidated.
METHODS: We investigated the relationship between cognition and functional 
connectivity of major cognitive networks in these diseases. Twenty-three bvFTD 
(age: 71±10), 22 AD (age: 72±6), and 20 controls (age: 72±6) underwent cognitive 
evaluation and resting-state functional MRI. Principal component analysis was 
used to describe cognitive variance across participants. Brain network 
connectivity was estimated with connectome analysis. Connectivity matrices were 
created assessing correlations between parcels within each functional network. 
The following cognitive networks were considered: default mode (DMN), dorsal 
attention (DAN), ventral attention (VAN), and frontoparietal (FPN) networks. The 
relationship between cognition and connectivity was assessed using a 
bootstrapping correlation and interaction analyses.
RESULTS: Three principal cognitive components explained more than 80% of the 
cognitive variance: the first component (cogPC1) loaded on memory, the second 
component (cogPC2) loaded on emotion and language, and the third component 
(cogPC3) loaded on the visuo-spatial and attentional domains. Compared to HC, AD 
and bvFTD showed impairment in all cogPCs (p<0.002), and bvFTD scored worse than 
AD in cogPC2 (p=0.031). At the network level, the DMN showed a significant 
association in the whole group with cogPC1 and cogPC2 and the VAN with cogPC2. 
By contrast, DAN and FPN showed a divergent pattern between diagnosis and 
connectivity for cogPC2. We confirmed these results by means of a multivariate 
analysis (canonical correlation).
CONCLUSIONS: A low-dimensional representation can account for a large variance 
in cognitive scores in the continuum from normal to pathological aging. 
Moreover, cognitive components showed both convergent and divergent patterns 
with connectivity across AD and bvFTD. The convergent pattern was observed 
across the networks primarily involved in these diseases (i.e., the DMN and 
VAN), while a divergent FC-cognitive pattern was mainly observed between 
attention/executive networks and the language/emotion cognitive component, 
suggesting the co-existence of compensatory and detrimental mechanisms 
underlying these components."
15,"BACKGROUND: High-quality evidence is lacking to support one treatment strategy 
over another in patients with foot drop due to peroneal nerve entrapment. This 
leads to strong variation in daily practice.
METHODS/DESIGN: The FOOTDROP (Follow-up and Outcome of Operative Treatment with 
Decompressive Release Of The Peroneal nerve) trial is a randomized, multi-centre 
study in which patients with peroneal nerve entrapment and persistent foot drop, 
despite initial conservative treatment, will be randomized 10 (± 4) weeks after 
onset between non-invasive treatment and surgical decompression. The primary 
endpoint is the difference in distance covered during the 6-min walk test 
between randomization and 9 months later. Time to recovery is the key secondary 
endpoint. Other secondary outcome measures encompass ankle dorsiflexion strength 
(MRC score and isometric dynamometry), gait assessment (10-m walk test, 
functional ambulation categories, Stanmore questionnaire), patient-reported 
outcome measures (EQ5D-5L), surgical complications, neurological deficits 
(sensory changes, motor scores for ankle eversion and hallux extension), health 
economic assessment (WPAI) and electrodiagnostic assessment.
DISCUSSION: The results of this randomized trial may elucidate the role of 
surgical decompression of the peroneal nerve and aid in clinical 
decision-making.
TRIAL REGISTRATION: ClinicalTrials.gov NCT04695834. Registered on 4 January 
2021."
16,"OBJECTIVES: This study aimed to assess the financial burden of out-of-pocket 
(OOP) payments to purchase antidiabetic medicines for type 2 patients in Iran.
METHOD: The ""budget share"" and ""capacity to pay"" approaches were employed to 
assess the catastrophic pharmaceutical expenditures of antidiabetic medication 
therapies. The catastrophic thresholds were adjusted for pharmaceutical sectors. 
The data was 2019 monthly household expenditures in rural and urban areas, 
insurance coverages of antidiabetic medicines and patients' out-of-pocket (OOP) 
payments in 30-day treatment schedules.
RESULTS: The results show that expenditure on diabetes medication therapies in 
the form of mono-dual therapy and some cases triple oral therapies were not 
catastrophic even for rural households. Insulin puts patients at risk of 
catastrophic pharmaceutical expenditures when added to the treatment schedules, 
and lack of financial protection intensifies it. In general, the poorer 
households and those resistant to first-line treatments were at increased risk 
of catastrophic pharmaceutical expenditures. The number of treatments that put 
patients at risk of catastrophic pharmaceutical expenditure in ""budget share"" 
was higher than the ""capacity to pay"" approach.
CONCLUSIONS: Assessing medication treatment affordability instead of a single 
medicine assessment is needed. Assessment could be done by utilizing a 
macro-level data approach and applying adjusted pharmaceutical sector threshold 
values. Considering the variation between treatment schedules that put patients 
at risk of catastrophic pharmaceutical expenditures, targeted pharmaceutical 
policies and reimbursement decisions are recommended to promote Universal Health 
Coverage (UHC) and to protect vulnerable populations from hardship."
17,"BACKGROUND: Patient reported outcome measures (PROM) can improve patient care 
and be crucial for symptom tracking especially during disease outbreaks. FLU-PRO 
Plus is a validated PROM used to track viral respiratory symptoms. Our study 
aimed to evaluate the feasibility of using FLU-PRO© Plus, to track symptoms 
across three healthcare systems.
METHODS: The prospective, longitudinal study recruited adults between 
February-May 2021 from HealthPartners Institute (HP), Kaiser Permanente Georgia 
(KPGA), and Kaiser Permanente Mid-Atlantic States (KPMAS). Adult members were 
eligible if they had a positive lab or diagnosis for either COVID-19 or 
influenza-like illness (ILI) or exhibited 2 + viral respiratory symptoms. 
Descriptive statistics were calculated to describe the patient characteristics 
for participants that were eligible for FLU-PRO Plus, successfully contacted, 
attempted to log in to the FLU-PRO Plus website, and participants who completed 
FLU-PRO Plus Day 1. Bivariable and multivariable logistic regression using PROC 
GLIMMIXX investigated the patient characteristics associated with (1) successful 
contact and (2) FLU-PRO Plus Day 1 completion.
RESULTS: We identified a total of 15,650 eligible participants during the 
enrollment period: 9,582 from HP, 1,740 from KPGA, and 4,328 from KPMAS. Among 
the total of 409 eligible adults who attempted to participate in FLU-PRO Plus, 
317 completed FLU-PRO Plus Day 1. Among the 317 individuals that completed 
FLU-PRO Plus Day 1, 205 (67.5%) were diagnosed with COVID-19; 112 adults 
diagnosed with COVID-19 completed FLU-PRO Plus Day 14. Among adults successfully 
contacted, adults aged 35-64 (OR = 1.40, 95% CI 1.05, 1.87), females (OR = 1.77, 
95% CI 1.38, 2.27), and adults diagnosed with COVID-19 (OR = 1.66, 95% CI 1.27, 
2.17) had higher odds of completing FLU-PRO Plus Day 1; Asian adults (OR = 0.38, 
95% CI 0.19, 0.76) and Black and African American adults (OR = 0.33, 95% CI 
0.19, 0.76) had lower odds compared to White adults.
CONCLUSION: Our study reports on the feasibility of patients across three 
integrated healthcare systems utilizing FLU-PRO Plus to monitor their 
respiratory symptoms. Patient reported outcome measures (PROM) can improve 
patient care, quality of life, and reduce the strain of limited resources on 
healthcare systems. Future FLU-PRO Plus studies should develop an implementation 
strategy to fully integrate FLU-PRO Plus within clinical care and patient 
management."
18,"BACKGROUND: Osteopathia Striata with Cranial Sclerosis (OS-CS), also known as 
Horan-Beighton Syndrome, is a rare genetic disease; about 90 cases have been 
reported to date. It is associated with mutations (heterozygous for female 
subjects and hemizygous for males) of the AMER1 gene, located at Xq11.2, and 
shows an X-linked pattern of transmission. Typical clinical manifestations 
include macrocephaly, characteristic facial features (frontal bossing, 
epicanthal folds, hypertelorism, depressed nasal bridge, orofacial cleft, 
prominent jaw), hearing loss and developmental delay. Males usually present a 
more severe phenotype than females and rarely survive. Diagnostic suspicion is 
based on clinical signs, radiographic findings of cranial and long bones 
sclerosis and metaphyseal striations, subsequent genetic testing may confirm it.
CASE PRESENTATION: Hereby, we report on a female newborn with frontal and 
parietal bossing, narrow bitemporal diameter, dysplastic, 
low-set and posteriorly rotated ears, microretrognathia, cleft palate, and 
rhizomelic shortening of lower limbs. Postnatally, she manifested feeding 
intolerance with biliary vomiting and abdominal distension. Therefore, in the 
suspicion of bowel obstruction, she underwent surgery, which evidenced and 
corrected an intestinal malrotation. Limbs X-ray and skull computed tomography 
investigations did not show cranial sclerosis and/or metaphyseal striations. 
Array-CGH analysis revealed normal findings. Then, a target next generation 
sequencing (NGS) analysis, including the genes involved in skeletal dysplasias, 
was performed and revealed a de novo heterozygous nonsense mutation of the AMER1 
gene. The patient was discharged at 2 months of age and included in a 
multidisciplinary follow-up. Aged 9 months, she now shows developmental and 
growth (except for relative macrocephaly) delay. The surgical correction of 
cleft palate has been planned.
CONCLUSIONS: Our report shows the uncommon association of intestinal malrotation 
in a female newborn with OS-CS. It highlights that neonatologists have to 
consider such a diagnosis, even in absence of cranial sclerosis and long bones 
striations, as these usually appear over time. Other syndromes with cranial 
malformations and skeletal dysplasia must be included in the differential 
diagnosis. The phenotypic spectrum is wide and variable in both genders. Due to 
variable X-inactivation, females may also show a severe and early-onset clinical 
picture. Multidisciplinary management and careful, early and long-term follow-up 
should be offered to these patients, in order to promptly identify any 
associated morbidities and prevent possible complications or adverse outcomes."
19,"BACKGROUND: The paucity of SARS-CoV-2-specific virulence factors has greatly 
hampered the therapeutic management of patients with COVID-19 disease. Although 
available vaccines and approved therapies have shown tremendous benefits, the 
continuous emergence of new variants of SARS-CoV-2 and side effects of existing 
treatments continue to challenge therapy, necessitating the development of a 
novel effective therapy. We have previously shown that our developed novel 
single-stranded DNA aptamers not only target the trimer S protein of SARS-CoV-2, 
but also block the interaction between ACE2 receptors and trimer S protein of 
Wuhan origin, Delta, Delta plus, Alpha, Lambda, Mu, and Omicron variants of 
SARS-CoV-2. We herein performed in vivo experiments that administer the aptamer 
to the lungs by intubation as well as in vitro studies utilizing PBMCs to prove 
the efficacy and safety of our most effective aptamer, AYA2012004_L.
METHODS: In vivo studies were conducted in transgenic mice expressing human ACE2 
(K18hACE2), C57BL/6J, and Balb/cJ. Flow cytometry was used to check S-protein 
expressing pseudo-virus-like particles (VLP) uptake by the lung cells and test 
the immuogenicity of AYA2012004_L. Ames test was used to assess mutagenicity of 
AYA2012004_L. RT-PCR and histopathology were used to determine the 
biodistribution and toxicity of AYA2012004_L in vital organs of mice.
RESULTS: We measured the in vivo uptake of VLPs by lung cells by detecting GFP 
signal using flow cytometry. AYA2012004_L specifically neutralized VLP uptake 
and also showed no inflammatory response in mice lungs. In addition, 
AYA2012004_L did not induce inflammatory response in the lungs of Th1 and Th2 
mouse models as well as human PBMCs. AYA2012004_L was detectable in mice lungs 
and noticeable in insignificant amounts in other vital organs. Accumulation of 
AYA2012004_L in organs decreased over time. AYA2012004_L did not induce 
degenerative signs in tissues as seen by histopathology and did not cause 
changes in the body weight of mice. Ames test also certified that AYA2012004_L 
is non-mutagenic and proved it to be safe for in vivo studies.
CONCLUSIONS: Our aptamer is safe, effective, and can neutralize the uptake of 
VLPs by lung cells when administered locally suggesting that it can be used as a 
potential therapeutic agent for COVID-19 management."
20,"Over the last decades, canines have experienced a marked increase in their 
lifespan, mirroring human populations. Several authors have pointed out the 
domestic dog as a suitable animal model for geropathology translational 
research. The aim of this study is to assess age-related morbidities and 
mortality in a population of 269 elderly canines (130 males and 139 females) 
submitted to necropsy. The organic systems exhibiting the higher number of 
age-related morbidities were the reproductive, cardiovascular and urinary 
systems and, in females, also the mammary gland. The prevalence of 
cardiovascular and urinary disease was significantly higher in males and mammary 
lesions were exclusively found in females. Urinary disease was more frequent in 
small breeds dogs, while peritoneum and male genital morbidities were 
significantly higher in larger breeds. Hyperplastic and degenerative lesions 
were common morbidities found in this elderly dog population. The main cause of 
death was neoplasia, which accounted for almost half of the deaths. 
Cardiovascular and urinary pathology also emerged as a frequent cause of 
mortality. These findings partially parallel data obtained for human species, 
displaying cancer and cardiovascular pathology as major causes of disease and 
death in elderlies. Our data reinforce the potential of the domestic dog for 
further translational investigations on gerontology, meeting the concept of One 
Health."
21,"PURPOSE: To analyze the diagnostic value of placenta three-dimensional (3D) 
energy blood flow parameters combined with maternal serum AFP, β-hCG, sFlt-1 and 
CK levels for PA.
METHODS: 30 pregnant women with PA and 30 pregnant women with normal placenta 
were randomly selected in the Affiliated Maternal and Child Health Hospital of 
Nantong University from January 2021 to December 2021. Thereafter, the 3D energy 
ultrasound was applied to detect the placenta VI, FI and VFI. Moreover, the 
diagnostic value of different parameters combined with serum AFP, β-hCG, sFlt-1 
and CK levels for PA was analyzed.
RESULTS: Multivariate analysis results indicated that, gravidity > 2 and 
with/without placenta previa were the independent risk factors for PA 
(P < 0.05). In PA group, the AFP, β-hCG, CK, placenta VI, FI and VFI values were 
higher than those in non-PA group, while sFlt-1 was apparently lower than that 
in non-PA group. With the increase in PA degree, the serum AFP, β-hCG and CK 
levels increased. Meanwhile, serum sFlt-1 level was negatively correlated with 
PA degree. Serum AFP, β-hCG, sFlt-1, CK and placenta VFI showed prediction 
potency for PA, and their combined detection attained the optimal diagnostic 
value for predicting PA. ROC curve analysis suggested that, serum AFP, β-hCG, 
sFlt-1, CK and 3D ultrasound VFI value had the greatest AUC values in predicting 
PA, which might provide reference for the clinical diagnosis and disease 
evaluation of PA. Conclusion Serum AFP, β-hCG, sFlt-1, CK and placental VFI can 
increase the consistency in the diagnosis of PA. Serum markers combined with 3D 
ultrasound blood flow imaging can improve the sensitivity and specificity of 
prenatal diagnosis of PA, which provides an important reference for clinical 
diagnosis and treatment."
22,"BACKGROUND: This trial aimed to analyse the safety, effectiveness and 
transcriptomic characteristics of neoadjuvant toripalimab plus chemotherapy in 
II-III non-small-cell lung cancer (NSCLC).
METHODS: Patient eligibility mainly involved treatment-naive, clinical stage 
II-III and wild-type EGFR/ALK NSCLC. The patients received 2-4 cycles of 
toripalimab (240 mg q3w) plus carboplatin-based chemotherapy. After the second 
treatment cycle, all patients were re-evaluated by a multidisciplinary team. 
Candidates eligible for surgery underwent surgery; otherwise, patients received 
the remaining treatment cycles. The primary endpoints were safety and major 
pathological response (MPR). Secondary endpoints were R0 resection rate, 
progression-free survival (PFS) and overall survival (OS). RNA sequencing of 
baseline and post-treatment samples was conducted to explore the transcriptomic 
characteristics of the therapeutic response.
RESULTS: In total, 50 eligible patients were enrolled, including 12 (24.0%) with 
resectable disease (RD) and 38 (76.0%) with potentially resectable disease 
(PRD). Treatment-related adverse events (TRAEs) were recorded in 48 cases 
(96.0%). Severe TRAEs occurred in 3 (6.0%) cases, including myelosuppression, 
drug-induced liver injury and death related to haemoptysis. The objective 
response rate (ORR) was 76.0%, with 8 (16.0%) patients having a complete 
response (CR), 30 (60.0%) partial response (PR), 10 (20.0%) stable disease (SD) 
and 2 (4.0%) progressive disease (PD). Surgery could be achieved in 12 (100%) 
patients with RD and 25 (65.8%) with PRD; 1 (2.0%) with PRD refused surgery. 
Therefore, R0 resection was performed for all 36 (100%) patients who underwent 
surgery; 20 (55.6%) achieved MPR, including 10 (27.8%) with a complete 
pathological response (pCR). The CHI3L1 (chitinase-3-like protein 1) 
immunohistochemistry (IHC) expression of baseline tumour samples could predict 
the therapeutic response (AUC=0.732), OS (P=0.017) and PFS (P=0.001). Increased 
PD-1 expression, T cell abundance and immune-related pathway enrichment were 
observed in post-treatment samples compared to baseline in the response group 
(CR+PR) but not in the non-response group (SD+PD).
CONCLUSIONS: Neoadjuvant toripalimab plus chemotherapy was safe and effective, 
with a high MPR and manageable TRAEs for II-III NSCLC, even converting initially 
PRD to RD. Disparate transcriptomic characteristics of therapeutic efficiency 
were observed, and CHI3L1 expression predicted therapeutic response and 
survival.
TRIAL REGISTRATION: ChiCTR1900024014, June 22, 2019."
23,"BACKGROUND: Significant comorbidities, advanced age, and a poor performance 
status prevent surgery and systemic treatment for many patients with localized 
(non-metastatic) pancreatic ductal adenocarcinoma (PDAC). These patients are 
currently treated with 'best supportive care'. Therefore, it is desirable to 
find a treatment option which could improve both disease control and quality of 
life in these patients. A brief course of high-dose high-precision radiotherapy 
i.e. stereotactic ablative body radiotherapy (SABR) may be feasible.
METHODS: A nationwide multicenter trial performed within a previously 
established large prospective cohort (the Dutch Pancreatic cancer project; 
PACAP) according to the 'Trial within cohorts' (TwiCs) design. Patients enrolled 
in the PACAP cohort routinely provide informed consent to answer quality of life 
questionnaires and to be randomized according to the TwiCs design when eligible 
for a study. Patients with localized PDAC who are unfit for chemotherapy and 
surgery or those who refrain from these treatments are eligible. Patients will 
be randomized between SABR (5 fractions of 8 Gy) with 'best supportive care' and 
'best supportive care' only. The primary endpoint is overall survival from 
randomization. Secondary endpoints include preservation of quality of life 
(EORTC-QLQ-C30 and -PAN26), NRS pain score response and WHO performance scores 
at baseline, and, 3, 6 and 12 months. Acute and late toxicity will be scored 
using CTCAE criteria version 5.0: assessed at baseline, day of last fraction, at 
3 and 6 weeks, and 3, 6 and 12 months following SABR.
DISCUSSION: The PANCOSAR trial studies the added value of SBRT as compared to 
'best supportive care' in patients with localized PDAC who are medically unfit 
to receive chemotherapy and surgery, or refrain from these treatments. This 
study will assess whether SABR, in comparison to best supportive care, can 
relieve or delay tumor-related symptoms, enhance quality of life, and extend 
survival in these patients.
TRIAL REGISTRATION: Clinical trials, NCT05265663 , Registered March 3 2022, 
Retrospectively registered."
